seq_id,seq_id2,locus_tag,locus_tag2,identity,similarity,start,end,start2,end2
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01105,PRJNA747871_OG585_45815,1.0,1.00,,,,
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01110,PRJNA747871_OG585_45810,1.0,1.00,,,,
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01115,PRJNA747871_OG585_45805,1.0,1.00,,,,
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01120,PRJNA747871_OG585_45800,1.0,1.00,,,,
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01125,PRJNA747871_OG585_45795,1.0,1.00,,,,
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01130,PRJNA747871_OG585_45790,1.0,1.00,,,,
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01135,PRJNA747871_OG585_45785,1.0,1.00,,,,
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01140,PRJNA747871_OG585_45780,1.0,1.00,,,,
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01145,PRJNA747871_OG585_45775,1.0,1.00,,,,
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01150,PRJNA747871_OG585_45770,1.0,1.00,,,,
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01155,PRJNA747871_OG585_45765,1.0,1.00,,,,
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01160,PRJNA747871_OG585_45760,1.0,1.00,,,,
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01165,PRJNA747871_OG585_45755,1.0,1.00,,,,
CP108365.region001,CP108365.region031,OG585_01170,OG585_45750,0.97,0.97,52631.0,52895.0,11153.0,10880.0
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01175,PRJNA747871_OG585_45745,1.0,1.00,,,,
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01180,PRJNA747871_OG585_45740,1.0,1.00,,,,
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01185,PRJNA747871_OG585_45735,1.0,1.00,,,,
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01190,PRJNA747871_OG585_45730,1.0,1.00,,,,
CP108365.region001,CP108365.region031,OG585_01195,PRJNA747871_OG585_45725,0.73,0.76,57488.0,56307.0,,
CP108365.region001,CP108365.region031,OG585_01200,OG585_45720,1.0,1.00,58026.0,58206.0,5748.0,5568.0
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01205,PRJNA747871_OG585_45715,1.0,1.00,,,,
CP108365.region001,CP108365.region031,OG585_01210,OG585_45710,1.0,1.00,59415.0,59005.0,4359.0,4769.0
CP108365.region001,CP108365.region031,OG585_01215,OG585_45705,1.0,1.00,60457.0,59447.0,3317.0,4327.0
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01220,PRJNA747871_OG585_45700,1.0,1.00,,,,
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01225,PRJNA747871_OG585_45695,1.0,1.00,,,,
CP108365.region001,CP108365.region031,PRJNA747871_OG585_01230,PRJNA747871_OG585_45690,1.0,1.00,,,,
CP108365.region001,CP108513.region027,PRJNA747871_OG585_01095,PRJNA747871_OG289_47255,0.73,0.83,,,,
CP108365.region001,CP108513.region027,PRJNA747871_OG585_01110,PRJNA747871_OG289_47285,0.71,0.83,,,,
CP108365.region001,CP108513.region027,PRJNA747871_OG585_01115,PRJNA747871_OG289_47280,0.71,0.79,,,,
CP108365.region001,CP108513.region027,PRJNA747871_OG585_01120,PRJNA747871_OG289_47275,0.85,0.90,,,,
CP108365.region001,CP108513.region027,PRJNA747871_OG585_01125,PRJNA747871_OG289_47270,0.87,0.90,,,,
CP108365.region001,CP108513.region027,PRJNA747871_OG585_01130,PRJNA747871_OG289_47265,0.75,0.82,,,,
CP108365.region001,CP108513.region027,PRJNA747871_OG585_01145,PRJNA747871_OG289_47245,0.88,0.94,,,,
CP108365.region001,CP108826.region010,PRJNA747871_OG585_01120,PRJNA747871_OG584_06815,0.71,0.81,,,,
CP108365.region001,CP109475.region026,PRJNA747871_OG585_01120,PRJNA747871_OG255_37590,0.71,0.80,,,,
CP108365.region001,CP109481.region007,PRJNA747871_OG585_01095,PRJNA747871_OG568_58245,0.99,0.99,,,,
CP108365.region001,CP109481.region007,PRJNA747871_OG585_01100,PRJNA747871_OG568_58240,0.98,0.98,,,,
CP108365.region001,CP109481.region007,PRJNA747871_OG585_01105,PRJNA747871_OG568_58235,0.82,0.84,,,,
CP108365.region001,CP109481.region007,PRJNA747871_OG585_01110,PRJNA747871_OG568_58230,0.95,0.97,,,,
CP108365.region001,CP109481.region007,PRJNA747871_OG585_01115,PRJNA747871_OG568_58225,0.87,0.88,,,,
CP108365.region001,CP109481.region007,PRJNA747871_OG585_01120,PRJNA747871_OG568_58215,0.98,0.99,,,,
CP108365.region001,CP109481.region007,PRJNA747871_OG585_01125,PRJNA747871_OG568_58210,1.0,1.00,,,,
CP108365.region001,CP109481.region007,PRJNA747871_OG585_01130,PRJNA747871_OG568_58205,0.97,0.98,,,,
CP108365.region001,CP109481.region007,PRJNA747871_OG585_01140,PRJNA747871_OG568_58195,0.98,0.99,,,,
CP108365.region001,CP109481.region007,PRJNA747871_OG585_01145,PRJNA747871_OG568_58190,0.98,0.99,,,,
CP108365.region001,CP109481.region007,PRJNA747871_OG585_01150,PRJNA747871_OG568_58185,0.85,0.86,,,,
CP108365.region001,NBC_00365_5.region001,PRJNA747871_OG585_01095,PRJNA747871_OOK36_49385,0.99,0.99,,,,
CP108365.region001,NBC_00365_5.region001,PRJNA747871_OG585_01100,PRJNA747871_OOK36_49390,0.98,0.98,,,,
CP108365.region001,NBC_00365_5.region001,PRJNA747871_OG585_01105,PRJNA747871_OOK36_49395,0.82,0.84,,,,
CP108365.region001,NBC_00365_5.region001,PRJNA747871_OG585_01110,PRJNA747871_OOK36_49400,0.95,0.97,,,,
CP108365.region001,NBC_00365_5.region001,PRJNA747871_OG585_01115,PRJNA747871_OOK36_49405,0.95,0.96,,,,
CP108365.region001,NBC_00365_5.region001,PRJNA747871_OG585_01120,PRJNA747871_OOK36_49410,0.98,0.99,,,,
CP108365.region001,NBC_00365_5.region001,PRJNA747871_OG585_01125,PRJNA747871_OOK36_49415,1.0,1.00,,,,
CP108365.region001,NBC_00365_5.region001,PRJNA747871_OG585_01130,PRJNA747871_OOK36_49420,0.95,0.96,,,,
CP108365.region001,NBC_00365_5.region001,PRJNA747871_OG585_01140,PRJNA747871_OOK36_49430,0.98,0.99,,,,
CP108365.region001,NBC_00365_5.region001,PRJNA747871_OG585_01145,PRJNA747871_OOK36_49435,0.98,0.99,,,,
CP108365.region001,NBC_00365_5.region001,PRJNA747871_OG585_01150,PRJNA747871_OOK36_49440,0.85,0.86,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01070,PRJNA747871_OOK55_44055,0.99,0.99,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01075,PRJNA747871_OOK55_44050,1.0,1.00,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01080,PRJNA747871_OOK55_44045,0.99,0.99,,,,
CP108365.region001,NBC_01719_4.region029,OG585_01085,OOK55_44040,1.0,1.00,14257.0,13853.0,49518.0,49922.0
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01090,PRJNA747871_OOK55_44035,1.0,1.00,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01095,PRJNA747871_OOK55_44030,1.0,1.00,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01100,PRJNA747871_OOK55_44025,1.0,1.00,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01105,PRJNA747871_OOK55_44020,1.0,1.00,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01110,PRJNA747871_OOK55_44015,1.0,1.00,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01115,PRJNA747871_OOK55_44010,1.0,1.00,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01120,PRJNA747871_OOK55_44005,1.0,1.00,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01125,PRJNA747871_OOK55_44000,1.0,1.00,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01130,PRJNA747871_OOK55_43995,1.0,1.00,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01135,PRJNA747871_OOK55_43990,1.0,1.00,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01140,PRJNA747871_OOK55_43985,1.0,1.00,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01145,PRJNA747871_OOK55_43980,1.0,1.00,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01150,PRJNA747871_OOK55_43975,0.93,0.93,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01155,PRJNA747871_OOK55_43970,1.0,1.00,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01160,PRJNA747871_OOK55_43965,1.0,1.00,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01180,PRJNA747871_OOK55_43955,1.0,1.00,,,,
CP108365.region001,NBC_01719_4.region029,PRJNA747871_OG585_01185,PRJNA747871_OOK55_43950,1.0,1.00,,,,
CP108365.region001,NBC_01719_4.region029,OG585_01200,OOK55_43920,1.0,1.00,58026.0,58206.0,4126.0,3946.0
CP108365.region001,NBC_01719_4.region029,OG585_01210,OOK55_43910,1.0,1.00,59415.0,59005.0,2736.0,3146.0
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01070,PRJNA747871_OOK58_50455,0.99,0.99,,,,
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01075,PRJNA747871_OOK58_50450,1.0,1.00,,,,
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01080,PRJNA747871_OOK58_50445,0.99,0.99,,,,
CP108365.region001,NBC_01728_4.region034,OG585_01085,OOK58_50440,1.0,1.00,14257.0,13853.0,49518.0,49922.0
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01090,PRJNA747871_OOK58_50435,1.0,1.00,,,,
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01095,PRJNA747871_OOK58_50430,1.0,1.00,,,,
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01100,PRJNA747871_OOK58_50425,1.0,1.00,,,,
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01105,PRJNA747871_OOK58_50420,1.0,1.00,,,,
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01110,PRJNA747871_OOK58_50415,1.0,1.00,,,,
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01115,PRJNA747871_OOK58_50410,1.0,1.00,,,,
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01120,PRJNA747871_OOK58_50405,1.0,1.00,,,,
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01125,PRJNA747871_OOK58_50400,1.0,1.00,,,,
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01130,PRJNA747871_OOK58_50395,1.0,1.00,,,,
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01135,PRJNA747871_OOK58_50390,1.0,1.00,,,,
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01140,PRJNA747871_OOK58_50385,1.0,1.00,,,,
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01145,PRJNA747871_OOK58_50380,1.0,1.00,,,,
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01150,PRJNA747871_OOK58_50375,0.93,0.93,,,,
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01155,PRJNA747871_OOK58_50370,1.0,1.00,,,,
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01160,PRJNA747871_OOK58_50365,1.0,1.00,,,,
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01180,PRJNA747871_OOK58_50355,1.0,1.00,,,,
CP108365.region001,NBC_01728_4.region034,PRJNA747871_OG585_01185,PRJNA747871_OOK58_50350,1.0,1.00,,,,
CP108365.region001,NBC_01728_4.region034,OG585_01200,OOK58_50320,1.0,1.00,58026.0,58206.0,4126.0,3946.0
CP108365.region001,NBC_01728_4.region034,OG585_01210,OOK58_50310,1.0,1.00,59415.0,59005.0,2736.0,3146.0
CP108365.region031,CP108513.region027,PRJNA747871_OG585_45775,PRJNA747871_OG289_47245,0.88,0.94,,,,
CP108365.region031,CP108513.region027,PRJNA747871_OG585_45790,PRJNA747871_OG289_47265,0.75,0.82,,,,
CP108365.region031,CP108513.region027,PRJNA747871_OG585_45795,PRJNA747871_OG289_47270,0.87,0.90,,,,
CP108365.region031,CP108513.region027,PRJNA747871_OG585_45800,PRJNA747871_OG289_47275,0.85,0.90,,,,
CP108365.region031,CP108513.region027,PRJNA747871_OG585_45805,PRJNA747871_OG289_47280,0.71,0.79,,,,
CP108365.region031,CP108513.region027,PRJNA747871_OG585_45810,PRJNA747871_OG289_47285,0.71,0.83,,,,
CP108365.region031,CP108513.region027,PRJNA747871_OG585_45825,PRJNA747871_OG289_47255,0.73,0.83,,,,
CP108365.region031,CP108826.region010,PRJNA747871_OG585_45800,PRJNA747871_OG584_06815,0.71,0.81,,,,
CP108365.region031,CP109475.region026,PRJNA747871_OG585_45800,PRJNA747871_OG255_37590,0.71,0.80,,,,
CP108365.region031,CP109481.region007,PRJNA747871_OG585_45770,PRJNA747871_OG568_58185,0.85,0.86,,,,
CP108365.region031,CP109481.region007,PRJNA747871_OG585_45775,PRJNA747871_OG568_58190,0.98,0.99,,,,
CP108365.region031,CP109481.region007,PRJNA747871_OG585_45780,PRJNA747871_OG568_58195,0.98,0.99,,,,
CP108365.region031,CP109481.region007,PRJNA747871_OG585_45790,PRJNA747871_OG568_58205,0.97,0.98,,,,
CP108365.region031,CP109481.region007,PRJNA747871_OG585_45795,PRJNA747871_OG568_58210,1.0,1.00,,,,
CP108365.region031,CP109481.region007,PRJNA747871_OG585_45800,PRJNA747871_OG568_58215,0.98,0.99,,,,
CP108365.region031,CP109481.region007,PRJNA747871_OG585_45805,PRJNA747871_OG568_58225,0.87,0.88,,,,
CP108365.region031,CP109481.region007,PRJNA747871_OG585_45810,PRJNA747871_OG568_58230,0.95,0.97,,,,
CP108365.region031,CP109481.region007,PRJNA747871_OG585_45815,PRJNA747871_OG568_58235,0.82,0.84,,,,
CP108365.region031,CP109481.region007,PRJNA747871_OG585_45820,PRJNA747871_OG568_58240,0.98,0.98,,,,
CP108365.region031,CP109481.region007,PRJNA747871_OG585_45825,PRJNA747871_OG568_58245,0.99,0.99,,,,
CP108365.region031,NBC_00365_5.region001,PRJNA747871_OG585_45770,PRJNA747871_OOK36_49440,0.85,0.86,,,,
CP108365.region031,NBC_00365_5.region001,PRJNA747871_OG585_45775,PRJNA747871_OOK36_49435,0.98,0.99,,,,
CP108365.region031,NBC_00365_5.region001,PRJNA747871_OG585_45780,PRJNA747871_OOK36_49430,0.98,0.99,,,,
CP108365.region031,NBC_00365_5.region001,PRJNA747871_OG585_45790,PRJNA747871_OOK36_49420,0.95,0.96,,,,
CP108365.region031,NBC_00365_5.region001,PRJNA747871_OG585_45795,PRJNA747871_OOK36_49415,1.0,1.00,,,,
CP108365.region031,NBC_00365_5.region001,PRJNA747871_OG585_45800,PRJNA747871_OOK36_49410,0.98,0.99,,,,
CP108365.region031,NBC_00365_5.region001,PRJNA747871_OG585_45805,PRJNA747871_OOK36_49405,0.95,0.96,,,,
CP108365.region031,NBC_00365_5.region001,PRJNA747871_OG585_45810,PRJNA747871_OOK36_49400,0.95,0.97,,,,
CP108365.region031,NBC_00365_5.region001,PRJNA747871_OG585_45815,PRJNA747871_OOK36_49395,0.82,0.84,,,,
CP108365.region031,NBC_00365_5.region001,PRJNA747871_OG585_45820,PRJNA747871_OOK36_49390,0.98,0.98,,,,
CP108365.region031,NBC_00365_5.region001,PRJNA747871_OG585_45825,PRJNA747871_OOK36_49385,0.99,0.99,,,,
CP108365.region031,NBC_01719_4.region029,OG585_45710,OOK55_43910,1.0,1.00,4359.0,4769.0,2736.0,3146.0
CP108365.region031,NBC_01719_4.region029,OG585_45720,OOK55_43920,1.0,1.00,5748.0,5568.0,4126.0,3946.0
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45735,PRJNA747871_OOK55_43950,1.0,1.00,,,,
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45740,PRJNA747871_OOK55_43955,1.0,1.00,,,,
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45760,PRJNA747871_OOK55_43965,1.0,1.00,,,,
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45765,PRJNA747871_OOK55_43970,1.0,1.00,,,,
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45770,PRJNA747871_OOK55_43975,0.93,0.93,,,,
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45775,PRJNA747871_OOK55_43980,1.0,1.00,,,,
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45780,PRJNA747871_OOK55_43985,1.0,1.00,,,,
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45785,PRJNA747871_OOK55_43990,1.0,1.00,,,,
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45790,PRJNA747871_OOK55_43995,1.0,1.00,,,,
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45795,PRJNA747871_OOK55_44000,1.0,1.00,,,,
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45800,PRJNA747871_OOK55_44005,1.0,1.00,,,,
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45805,PRJNA747871_OOK55_44010,1.0,1.00,,,,
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45810,PRJNA747871_OOK55_44015,1.0,1.00,,,,
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45815,PRJNA747871_OOK55_44020,1.0,1.00,,,,
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45820,PRJNA747871_OOK55_44025,1.0,1.00,,,,
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45825,PRJNA747871_OOK55_44030,1.0,1.00,,,,
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45830,PRJNA747871_OOK55_44035,1.0,1.00,,,,
CP108365.region031,NBC_01719_4.region029,OG585_45835,OOK55_44040,1.0,1.00,49518.0,49922.0,49518.0,49922.0
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45840,PRJNA747871_OOK55_44045,0.99,0.99,,,,
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45845,PRJNA747871_OOK55_44050,1.0,1.00,,,,
CP108365.region031,NBC_01719_4.region029,PRJNA747871_OG585_45850,PRJNA747871_OOK55_44055,0.99,0.99,,,,
CP108365.region031,NBC_01728_4.region034,OG585_45710,OOK58_50310,1.0,1.00,4359.0,4769.0,2736.0,3146.0
CP108365.region031,NBC_01728_4.region034,OG585_45720,OOK58_50320,1.0,1.00,5748.0,5568.0,4126.0,3946.0
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45735,PRJNA747871_OOK58_50350,1.0,1.00,,,,
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45740,PRJNA747871_OOK58_50355,1.0,1.00,,,,
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45760,PRJNA747871_OOK58_50365,1.0,1.00,,,,
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45765,PRJNA747871_OOK58_50370,1.0,1.00,,,,
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45770,PRJNA747871_OOK58_50375,0.93,0.93,,,,
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45775,PRJNA747871_OOK58_50380,1.0,1.00,,,,
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45780,PRJNA747871_OOK58_50385,1.0,1.00,,,,
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45785,PRJNA747871_OOK58_50390,1.0,1.00,,,,
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45790,PRJNA747871_OOK58_50395,1.0,1.00,,,,
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45795,PRJNA747871_OOK58_50400,1.0,1.00,,,,
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45800,PRJNA747871_OOK58_50405,1.0,1.00,,,,
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45805,PRJNA747871_OOK58_50410,1.0,1.00,,,,
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45810,PRJNA747871_OOK58_50415,1.0,1.00,,,,
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45815,PRJNA747871_OOK58_50420,1.0,1.00,,,,
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45820,PRJNA747871_OOK58_50425,1.0,1.00,,,,
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45825,PRJNA747871_OOK58_50430,1.0,1.00,,,,
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45830,PRJNA747871_OOK58_50435,1.0,1.00,,,,
CP108365.region031,NBC_01728_4.region034,OG585_45835,OOK58_50440,1.0,1.00,49518.0,49922.0,49518.0,49922.0
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45840,PRJNA747871_OOK58_50445,0.99,0.99,,,,
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45845,PRJNA747871_OOK58_50450,1.0,1.00,,,,
CP108365.region031,NBC_01728_4.region034,PRJNA747871_OG585_45850,PRJNA747871_OOK58_50455,0.99,0.99,,,,
CP108513.region027,CP108826.region010,PRJNA747871_OG289_47275,PRJNA747871_OG584_06815,0.71,0.81,,,,
CP108513.region027,CP109475.region026,PRJNA747871_OG289_47275,PRJNA747871_OG255_37590,0.72,0.81,,,,
CP108513.region027,CP109481.region007,PRJNA747871_OG289_47245,PRJNA747871_OG568_58190,0.89,0.95,,,,
CP108513.region027,CP109481.region007,PRJNA747871_OG289_47255,PRJNA747871_OG568_58245,0.74,0.83,,,,
CP108513.region027,CP109481.region007,PRJNA747871_OG289_47265,PRJNA747871_OG568_58205,0.73,0.81,,,,
CP108513.region027,CP109481.region007,PRJNA747871_OG289_47270,PRJNA747871_OG568_58210,0.87,0.90,,,,
CP108513.region027,CP109481.region007,PRJNA747871_OG289_47275,PRJNA747871_OG568_58215,0.85,0.91,,,,
CP108513.region027,CP109481.region007,PRJNA747871_OG289_47285,PRJNA747871_OG568_58230,0.7,0.81,,,,
CP108513.region027,NBC_00365_5.region001,PRJNA747871_OG289_47245,PRJNA747871_OOK36_49435,0.89,0.95,,,,
CP108513.region027,NBC_00365_5.region001,PRJNA747871_OG289_47255,PRJNA747871_OOK36_49385,0.74,0.83,,,,
CP108513.region027,NBC_00365_5.region001,PRJNA747871_OG289_47265,PRJNA747871_OOK36_49420,0.72,0.80,,,,
CP108513.region027,NBC_00365_5.region001,PRJNA747871_OG289_47270,PRJNA747871_OOK36_49415,0.87,0.90,,,,
CP108513.region027,NBC_00365_5.region001,PRJNA747871_OG289_47275,PRJNA747871_OOK36_49410,0.85,0.90,,,,
CP108513.region027,NBC_00365_5.region001,PRJNA747871_OG289_47280,PRJNA747871_OOK36_49405,0.71,0.79,,,,
CP108513.region027,NBC_01719_4.region029,PRJNA747871_OG289_47245,PRJNA747871_OOK55_43980,0.88,0.94,,,,
CP108513.region027,NBC_01719_4.region029,PRJNA747871_OG289_47255,PRJNA747871_OOK55_44030,0.73,0.83,,,,
CP108513.region027,NBC_01719_4.region029,PRJNA747871_OG289_47265,PRJNA747871_OOK55_43995,0.75,0.82,,,,
CP108513.region027,NBC_01719_4.region029,PRJNA747871_OG289_47270,PRJNA747871_OOK55_44000,0.87,0.90,,,,
CP108513.region027,NBC_01719_4.region029,PRJNA747871_OG289_47275,PRJNA747871_OOK55_44005,0.85,0.90,,,,
