CP108106.region004 vs CP108253.region034
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG965_03555  PRJNA747871_OIE42_34015  1.00      1.00      
PRJNA747871_OG965_03560  PRJNA747871_OIE42_34010  1.00      1.00      
PRJNA747871_OG965_03565  PRJNA747871_OIE42_34005  1.00      1.00      
PRJNA747871_OG965_03570  PRJNA747871_OIE42_33995  0.38      0.50      
PRJNA747871_OG965_03570  PRJNA747871_OIE42_34000  0.99      0.99      
PRJNA747871_OG965_03575  PRJNA747871_OIE42_33995  0.99      1.00      
PRJNA747871_OG965_03575  PRJNA747871_OIE42_34000  0.38      0.49      
PRJNA747871_OG965_03580  PRJNA747871_OIE42_33980  0.31      0.43      
PRJNA747871_OG965_03580  PRJNA747871_OIE42_33990  0.97      0.98      
PRJNA747871_OG965_03585  PRJNA747871_OIE42_33985  0.99      0.99      
PRJNA747871_OG965_03590  PRJNA747871_OIE42_33980  0.98      0.99      
PRJNA747871_OG965_03590  PRJNA747871_OIE42_33990  0.31      0.43      
PRJNA747871_OG965_03595  PRJNA747871_OIE42_33975  0.99      1.00      
PRJNA747871_OG965_03600  PRJNA747871_OIE42_33970  0.99      1.00      
PRJNA747871_OG965_03605  PRJNA747871_OIE42_33965  0.99      0.99      
PRJNA747871_OG965_03610  PRJNA747871_OIE42_33960  0.85      0.87      
PRJNA747871_OG965_03615  PRJNA747871_OIE42_33955  0.98      0.99      
PRJNA747871_OG965_03620  PRJNA747871_OIE42_33950  0.99      0.99      

CP108106.region004 vs CP130716.region004
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG965_03470  PRJNA747871_OHB58_03465  1.00      1.00      
PRJNA747871_OG965_03480  PRJNA747871_OHB58_03470  1.00      1.00      
PRJNA747871_OG965_03485  PRJNA747871_OHB58_03475  1.00      1.00      
PRJNA747871_OG965_03490  PRJNA747871_OHB58_03480  1.00      1.00      
PRJNA747871_OG965_03495  PRJNA747871_OHB58_03485  1.00      1.00      
PRJNA747871_OG965_03500  PRJNA747871_OHB58_03490  0.77      0.77      
PRJNA747871_OG965_03505  PRJNA747871_OHB58_03495  1.00      1.00      
PRJNA747871_OG965_03510  PRJNA747871_OHB58_03500  1.00      1.00      
PRJNA747871_OG965_03515  PRJNA747871_OHB58_03505  1.00      1.00      
PRJNA747871_OG965_03520  PRJNA747871_OHB58_03510  1.00      1.00      
PRJNA747871_OG965_03525  PRJNA747871_OHB58_03515  1.00      1.00      
PRJNA747871_OG965_03530  PRJNA747871_OHB58_03520  1.00      1.00      
PRJNA747871_OG965_03535  PRJNA747871_OHB58_03525  1.00      1.00      
PRJNA747871_OG965_03540  PRJNA747871_OHB58_03530  1.00      1.00      
PRJNA747871_OG965_03545  PRJNA747871_OHB58_03535  1.00      1.00      
PRJNA747871_OG965_03550  PRJNA747871_OHB58_03540  1.00      1.00      
PRJNA747871_OG965_03555  PRJNA747871_OHB58_03545  1.00      1.00      
PRJNA747871_OG965_03560  PRJNA747871_OHB58_03550  1.00      1.00      
PRJNA747871_OG965_03565  PRJNA747871_OHB58_03555  1.00      1.00      
PRJNA747871_OG965_03570  PRJNA747871_OHB58_03560  1.00      1.00      
PRJNA747871_OG965_03570  PRJNA747871_OHB58_03565  0.38      0.50      
PRJNA747871_OG965_03575  PRJNA747871_OHB58_03560  0.38      0.50      
PRJNA747871_OG965_03575  PRJNA747871_OHB58_03565  1.00      1.00      
PRJNA747871_OG965_03580  PRJNA747871_OHB58_03570  1.00      1.00      
PRJNA747871_OG965_03580  PRJNA747871_OHB58_03580  0.31      0.43      
PRJNA747871_OG965_03585  PRJNA747871_OHB58_03575  1.00      1.00      
PRJNA747871_OG965_03590  PRJNA747871_OHB58_03570  0.31      0.43      
PRJNA747871_OG965_03590  PRJNA747871_OHB58_03580  1.00      1.00      
PRJNA747871_OG965_03595  PRJNA747871_OHB58_03585  1.00      1.00      
PRJNA747871_OG965_03600  PRJNA747871_OHB58_03590  1.00      1.00      
PRJNA747871_OG965_03605  PRJNA747871_OHB58_03595  1.00      1.00      
PRJNA747871_OG965_03610  PRJNA747871_OHB58_03600  1.00      1.00      
PRJNA747871_OG965_03615  PRJNA747871_OHB58_03605  1.00      1.00      
PRJNA747871_OG965_03620  PRJNA747871_OHB58_03610  1.00      1.00      

CP108253.region034 vs CP108295.region004
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OHV25_36240  PRJNA747871_OG383_02325  0.97      0.98      
PRJNA747871_OHV25_36245  PRJNA747871_OG383_02320  0.96      0.97      
PRJNA747871_OHV25_36250  PRJNA747871_OG383_02305  0.31      0.44      
PRJNA747871_OHV25_36250  PRJNA747871_OG383_02315  0.93      0.95      
PRJNA747871_OHV25_36255  PRJNA747871_OG383_02310  0.94      0.96      
PRJNA747871_OHV25_36260  PRJNA747871_OG383_02305  0.93      0.94      
PRJNA747871_OHV25_36260  PRJNA747871_OG383_02315  0.31      0.43      
PRJNA747871_OHV25_36265  PRJNA747871_OG383_02295  0.37      0.49      
PRJNA747871_OHV25_36265  PRJNA747871_OG383_02300  0.97      0.98      
PRJNA747871_OHV25_36270  PRJNA747871_OG383_02295  0.97      0.98      
PRJNA747871_OHV25_36270  PRJNA747871_OG383_02300  0.38      0.50      
PRJNA747871_OHV25_36275  PRJNA747871_OG383_02290  0.99      1.00      
PRJNA747871_OHV25_36280  PRJNA747871_OG383_02285  0.98      0.99      
PRJNA747871_OHV25_36285  PRJNA747871_OG383_02280  0.98      0.99      
PRJNA747871_OHV25_36290  PRJNA747871_OG383_02275  0.98      0.99      
PRJNA747871_OHV25_36295  PRJNA747871_OG383_02270  0.98      0.98      

CP108253.region034 vs CP109019.region004
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OHV25_36240  PRJNA747871_OG515_02380  0.97      0.98      
PRJNA747871_OHV25_36245  PRJNA747871_OG515_02375  0.96      0.97      
PRJNA747871_OHV25_36250  PRJNA747871_OG515_02360  0.31      0.43      
PRJNA747871_OHV25_36250  PRJNA747871_OG515_02370  0.93      0.96      
PRJNA747871_OHV25_36255  PRJNA747871_OG515_02365  0.94      0.96      
PRJNA747871_OHV25_36260  PRJNA747871_OG515_02360  0.93      0.95      
PRJNA747871_OHV25_36260  PRJNA747871_OG515_02370  0.31      0.43      
PRJNA747871_OHV25_36265  PRJNA747871_OG515_02350  0.38      0.49      
PRJNA747871_OHV25_36265  PRJNA747871_OG515_02355  0.97      0.98      
PRJNA747871_OHV25_36270  PRJNA747871_OG515_02350  0.97      0.98      
PRJNA747871_OHV25_36270  PRJNA747871_OG515_02355  0.38      0.50      
PRJNA747871_OHV25_36275  PRJNA747871_OG515_02345  0.99      1.00      
PRJNA747871_OHV25_36280  PRJNA747871_OG515_02340  0.97      0.98      
PRJNA747871_OHV25_36285  PRJNA747871_OG515_02335  0.99      0.99      
PRJNA747871_OHV25_36290  PRJNA747871_OG515_02330  0.97      0.98      
PRJNA747871_OHV25_36295  PRJNA747871_OG515_02325  0.97      0.98      

CP108253.region034 vs CP109038.region033
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OHV25_36220  PRJNA747871_OIE42_33950  0.99      0.99      
PRJNA747871_OHV25_36225  PRJNA747871_OIE42_33955  0.98      0.99      
PRJNA747871_OHV25_36230  PRJNA747871_OIE42_33960  0.85      0.87      
PRJNA747871_OHV25_36235  PRJNA747871_OIE42_33965  0.99      0.99      
PRJNA747871_OHV25_36240  PRJNA747871_OIE42_33970  0.99      1.00      
PRJNA747871_OHV25_36245  PRJNA747871_OIE42_33975  0.99      1.00      
PRJNA747871_OHV25_36250  PRJNA747871_OIE42_33980  0.98      0.99      
PRJNA747871_OHV25_36250  PRJNA747871_OIE42_33990  0.31      0.43      
PRJNA747871_OHV25_36255  PRJNA747871_OIE42_33985  0.99      0.99      
PRJNA747871_OHV25_36260  PRJNA747871_OIE42_33980  0.31      0.43      
PRJNA747871_OHV25_36260  PRJNA747871_OIE42_33990  0.97      0.98      
PRJNA747871_OHV25_36265  PRJNA747871_OIE42_33995  0.99      1.00      
PRJNA747871_OHV25_36265  PRJNA747871_OIE42_34000  0.38      0.49      
PRJNA747871_OHV25_36270  PRJNA747871_OIE42_33995  0.38      0.50      
PRJNA747871_OHV25_36270  PRJNA747871_OIE42_34000  0.99      0.99      
PRJNA747871_OHV25_36275  PRJNA747871_OIE42_34005  1.00      1.00      
PRJNA747871_OHV25_36280  PRJNA747871_OIE42_34010  1.00      1.00      
PRJNA747871_OHV25_36285  PRJNA747871_OIE42_34015  1.00      1.00      
PRJNA747871_OHV25_36290  PRJNA747871_OIE42_34020  0.99      0.99      
PRJNA747871_OHV25_36295  PRJNA747871_OIE42_34025  0.99      1.00      
PRJNA747871_OHV25_36300  PRJNA747871_OIE42_34030  0.99      0.99      
PRJNA747871_OHV25_36305  PRJNA747871_OIE42_34045  0.99      0.99      
PRJNA747871_OHV25_36310  PRJNA747871_OIE42_34050  0.99      0.99      
PRJNA747871_OHV25_36315  PRJNA747871_OIE42_34055  0.99      0.99      
PRJNA747871_OHV25_36320  PRJNA747871_OIE42_34060  0.99      1.00      
PRJNA747871_OHV25_36325  PRJNA747871_OIE42_34065  0.67      0.67      
PRJNA747871_OHV25_36330  PRJNA747871_OIE42_34070  0.96      0.96      
PRJNA747871_OHV25_36335  PRJNA747871_OIE42_34075  0.99      1.00      
PRJNA747871_OHV25_36340  PRJNA747871_OIE42_34080  0.99      0.99      
PRJNA747871_OHV25_36345  PRJNA747871_OIE42_34085  1.00      1.00      
PRJNA747871_OHV25_36350  PRJNA747871_OIE42_34090  0.99      0.99      
PRJNA747871_OHV25_36355  PRJNA747871_OIE42_34095  1.00      1.00      
PRJNA747871_OHV25_36360  PRJNA747871_OIE42_34100  0.98      0.99      
PRJNA747871_OHV25_36370  PRJNA747871_OIE42_34105  0.98      0.98      

CP108253.region034 vs CP130716.region004
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OHV25_36220  PRJNA747871_OHB58_03610  1.00      1.00      
PRJNA747871_OHV25_36225  PRJNA747871_OHB58_03605  1.00      1.00      
PRJNA747871_OHV25_36230  PRJNA747871_OHB58_03600  1.00      1.00      
PRJNA747871_OHV25_36235  PRJNA747871_OHB58_03595  1.00      1.00      
PRJNA747871_OHV25_36240  PRJNA747871_OHB58_03590  1.00      1.00      
PRJNA747871_OHV25_36245  PRJNA747871_OHB58_03585  1.00      1.00      
PRJNA747871_OHV25_36250  PRJNA747871_OHB58_03570  0.31      0.43      
PRJNA747871_OHV25_36250  PRJNA747871_OHB58_03580  1.00      1.00      
PRJNA747871_OHV25_36255  PRJNA747871_OHB58_03575  1.00      1.00      
PRJNA747871_OHV25_36260  PRJNA747871_OHB58_03570  1.00      1.00      
PRJNA747871_OHV25_36260  PRJNA747871_OHB58_03580  0.31      0.43      
PRJNA747871_OHV25_36265  PRJNA747871_OHB58_03560  0.38      0.50      
PRJNA747871_OHV25_36265  PRJNA747871_OHB58_03565  1.00      1.00      
PRJNA747871_OHV25_36270  PRJNA747871_OHB58_03560  1.00      1.00      
PRJNA747871_OHV25_36270  PRJNA747871_OHB58_03565  0.38      0.50      
PRJNA747871_OHV25_36275  PRJNA747871_OHB58_03555  1.00      1.00      
PRJNA747871_OHV25_36280  PRJNA747871_OHB58_03550  1.00      1.00      
PRJNA747871_OHV25_36285  PRJNA747871_OHB58_03545  1.00      1.00      
PRJNA747871_OHV25_36290  PRJNA747871_OHB58_03540  1.00      1.00      
PRJNA747871_OHV25_36295  PRJNA747871_OHB58_03535  1.00      1.00      
PRJNA747871_OHV25_36300  PRJNA747871_OHB58_03530  1.00      1.00      
PRJNA747871_OHV25_36305  PRJNA747871_OHB58_03525  1.00      1.00      
PRJNA747871_OHV25_36310  PRJNA747871_OHB58_03520  1.00      1.00      
PRJNA747871_OHV25_36315  PRJNA747871_OHB58_03515  1.00      1.00      
PRJNA747871_OHV25_36320  PRJNA747871_OHB58_03510  1.00      1.00      
PRJNA747871_OHV25_36325  PRJNA747871_OHB58_03505  1.00      1.00      
PRJNA747871_OHV25_36330  PRJNA747871_OHB58_03500  1.00      1.00      
PRJNA747871_OHV25_36335  PRJNA747871_OHB58_03495  1.00      1.00      
PRJNA747871_OHV25_36340  PRJNA747871_OHB58_03490  1.00      1.00      
PRJNA747871_OHV25_36345  PRJNA747871_OHB58_03485  1.00      1.00      
PRJNA747871_OHV25_36350  PRJNA747871_OHB58_03480  1.00      1.00      
PRJNA747871_OHV25_36355  PRJNA747871_OHB58_03475  1.00      1.00      
PRJNA747871_OHV25_36360  PRJNA747871_OHB58_03470  1.00      1.00      
PRJNA747871_OHV25_36370  PRJNA747871_OHB58_03465  1.00      1.00      

CP108295.region004 vs CP109019.region004
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG383_02175  PRJNA747871_OG515_02230  1.00      1.00      
PRJNA747871_OG383_02180  PRJNA747871_OG515_02235  1.00      1.00      
PRJNA747871_OG383_02185  PRJNA747871_OG515_02240  0.98      0.99      
PRJNA747871_OG383_02190  PRJNA747871_OG515_02245  0.98      0.99      
PRJNA747871_OG383_02195  PRJNA747871_OG515_02250  1.00      1.00      
PRJNA747871_OG383_02200  PRJNA747871_OG515_02255  0.99      0.99      
PRJNA747871_OG383_02205  PRJNA747871_OG515_02260  1.00      1.00      
PRJNA747871_OG383_02210  PRJNA747871_OG515_02265  0.98      0.98      
PRJNA747871_OG383_02215  PRJNA747871_OG515_02270  0.99      0.99      
PRJNA747871_OG383_02220  PRJNA747871_OG515_02275  1.00      1.00      
PRJNA747871_OG383_02225  PRJNA747871_OG515_02280  0.99      0.99      
PRJNA747871_OG383_02230  PRJNA747871_OG515_02285  0.98      0.99      
PRJNA747871_OG383_02235  PRJNA747871_OG515_02290  1.00      1.00      
PRJNA747871_OG383_02240  PRJNA747871_OG515_02295  0.99      1.00      
PRJNA747871_OG383_02245  PRJNA747871_OG515_02300  0.98      0.99      
PRJNA747871_OG383_02250  PRJNA747871_OG515_02305  0.99      0.99      
PRJNA747871_OG383_02255  PRJNA747871_OG515_02310  1.00      1.00      
PRJNA747871_OG383_02260  PRJNA747871_OG515_02315  0.97      0.98      
PRJNA747871_OG383_02265  PRJNA747871_OG515_02320  0.98      0.98      
PRJNA747871_OG383_02270  PRJNA747871_OG515_02325  0.99      1.00      
PRJNA747871_OG383_02275  PRJNA747871_OG515_02330  0.99      0.99      
PRJNA747871_OG383_02280  PRJNA747871_OG515_02335  0.99      0.99      
PRJNA747871_OG383_02285  PRJNA747871_OG515_02340  0.99      0.99      
PRJNA747871_OG383_02290  PRJNA747871_OG515_02345  1.00      1.00      
PRJNA747871_OG383_02295  PRJNA747871_OG515_02350  0.99      1.00      
PRJNA747871_OG383_02295  PRJNA747871_OG515_02355  0.37      0.49      
PRJNA747871_OG383_02300  PRJNA747871_OG515_02350  0.38      0.49      
PRJNA747871_OG383_02300  PRJNA747871_OG515_02355  0.99      0.99      
PRJNA747871_OG383_02305  PRJNA747871_OG515_02360  0.98      0.98      
PRJNA747871_OG383_02305  PRJNA747871_OG515_02370  0.31      0.43      
PRJNA747871_OG383_02310  PRJNA747871_OG515_02365  0.98      0.99      
PRJNA747871_OG383_02315  PRJNA747871_OG515_02360  0.31      0.43      
PRJNA747871_OG383_02315  PRJNA747871_OG515_02370  0.98      0.98      
PRJNA747871_OG383_02320  PRJNA747871_OG515_02375  0.99      0.99      
PRJNA747871_OG383_02325  PRJNA747871_OG515_02380  0.99      0.99      
PRJNA747871_OG383_02335  PRJNA747871_OG515_02385  0.86      0.87      
PRJNA747871_OG383_02340  PRJNA747871_OG515_02390  0.96      0.97      
PRJNA747871_OG383_02345  PRJNA747871_OG515_02395  0.99      0.99      
PRJNA747871_OG383_02350  PRJNA747871_OG515_02400  0.90      0.90      

CP108295.region004 vs CP109038.region033
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG383_02270  PRJNA747871_OIE42_34025  0.98      0.99      
PRJNA747871_OG383_02275  PRJNA747871_OIE42_34020  0.97      0.98      
PRJNA747871_OG383_02280  PRJNA747871_OIE42_34015  0.99      0.99      
PRJNA747871_OG383_02285  PRJNA747871_OIE42_34010  0.98      0.99      
PRJNA747871_OG383_02290  PRJNA747871_OIE42_34005  0.99      1.00      
PRJNA747871_OG383_02295  PRJNA747871_OIE42_33995  0.37      0.49      
PRJNA747871_OG383_02295  PRJNA747871_OIE42_34000  0.97      0.98      
PRJNA747871_OG383_02300  PRJNA747871_OIE42_33995  0.97      0.98      
PRJNA747871_OG383_02300  PRJNA747871_OIE42_34000  0.38      0.50      
PRJNA747871_OG383_02305  PRJNA747871_OIE42_33980  0.31      0.44      
PRJNA747871_OG383_02305  PRJNA747871_OIE42_33990  0.93      0.95      
PRJNA747871_OG383_02310  PRJNA747871_OIE42_33985  0.94      0.96      
PRJNA747871_OG383_02315  PRJNA747871_OIE42_33980  0.93      0.96      
PRJNA747871_OG383_02315  PRJNA747871_OIE42_33990  0.31      0.43      
PRJNA747871_OG383_02320  PRJNA747871_OIE42_33975  0.97      0.97      
PRJNA747871_OG383_02325  PRJNA747871_OIE42_33970  0.97      0.98      

CP108295.region004 vs CP130716.region004
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG383_02270  PRJNA747871_OHB58_03535  0.98      0.98      
PRJNA747871_OG383_02275  PRJNA747871_OHB58_03540  0.98      0.99      
PRJNA747871_OG383_02280  PRJNA747871_OHB58_03545  0.98      0.99      
PRJNA747871_OG383_02285  PRJNA747871_OHB58_03550  0.98      0.99      
PRJNA747871_OG383_02290  PRJNA747871_OHB58_03555  0.99      1.00      
PRJNA747871_OG383_02295  PRJNA747871_OHB58_03560  0.97      0.98      
PRJNA747871_OG383_02295  PRJNA747871_OHB58_03565  0.37      0.49      
PRJNA747871_OG383_02300  PRJNA747871_OHB58_03560  0.38      0.50      
PRJNA747871_OG383_02300  PRJNA747871_OHB58_03565  0.97      0.98      
PRJNA747871_OG383_02305  PRJNA747871_OHB58_03570  0.93      0.94      
PRJNA747871_OG383_02305  PRJNA747871_OHB58_03580  0.31      0.44      
PRJNA747871_OG383_02310  PRJNA747871_OHB58_03575  0.94      0.96      
PRJNA747871_OG383_02315  PRJNA747871_OHB58_03570  0.31      0.43      
PRJNA747871_OG383_02315  PRJNA747871_OHB58_03580  0.93      0.95      
PRJNA747871_OG383_02320  PRJNA747871_OHB58_03585  0.96      0.97      
PRJNA747871_OG383_02325  PRJNA747871_OHB58_03590  0.97      0.98      

CP109019.region004 vs CP109038.region033
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG515_02325  PRJNA747871_OIE42_34025  0.97      0.98      
PRJNA747871_OG515_02330  PRJNA747871_OIE42_34020  0.97      0.98      
PRJNA747871_OG515_02335  PRJNA747871_OIE42_34015  0.99      0.99      
PRJNA747871_OG515_02340  PRJNA747871_OIE42_34010  0.97      0.98      
PRJNA747871_OG515_02345  PRJNA747871_OIE42_34005  0.99      1.00      
PRJNA747871_OG515_02350  PRJNA747871_OIE42_33995  0.38      0.49      
PRJNA747871_OG515_02350  PRJNA747871_OIE42_34000  0.97      0.98      
PRJNA747871_OG515_02355  PRJNA747871_OIE42_33995  0.97      0.98      
PRJNA747871_OG515_02355  PRJNA747871_OIE42_34000  0.38      0.50      
PRJNA747871_OG515_02360  PRJNA747871_OIE42_33980  0.31      0.44      
PRJNA747871_OG515_02360  PRJNA747871_OIE42_33990  0.93      0.95      
PRJNA747871_OG515_02365  PRJNA747871_OIE42_33985  0.94      0.96      
PRJNA747871_OG515_02370  PRJNA747871_OIE42_33980  0.93      0.96      
PRJNA747871_OG515_02370  PRJNA747871_OIE42_33990  0.31      0.43      
PRJNA747871_OG515_02375  PRJNA747871_OIE42_33975  0.97      0.98      
PRJNA747871_OG515_02380  PRJNA747871_OIE42_33970  0.97      0.98      

CP109019.region004 vs CP130716.region004
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG515_02325  PRJNA747871_OHB58_03535  0.97      0.98      
PRJNA747871_OG515_02330  PRJNA747871_OHB58_03540  0.97      0.98      
PRJNA747871_OG515_02335  PRJNA747871_OHB58_03545  0.99      0.99      
PRJNA747871_OG515_02340  PRJNA747871_OHB58_03550  0.97      0.98      
PRJNA747871_OG515_02345  PRJNA747871_OHB58_03555  0.99      1.00      
PRJNA747871_OG515_02350  PRJNA747871_OHB58_03560  0.97      0.98      
PRJNA747871_OG515_02350  PRJNA747871_OHB58_03565  0.38      0.49      
PRJNA747871_OG515_02355  PRJNA747871_OHB58_03560  0.38      0.50      
PRJNA747871_OG515_02355  PRJNA747871_OHB58_03565  0.97      0.98      
PRJNA747871_OG515_02360  PRJNA747871_OHB58_03570  0.93      0.95      
PRJNA747871_OG515_02360  PRJNA747871_OHB58_03580  0.31      0.43      
PRJNA747871_OG515_02365  PRJNA747871_OHB58_03575  0.94      0.96      
