seq_id,seq_id2,locus_tag,locus_tag2,identity,similarity,start,end,start2,end2
BGC0002385.0_reference,CP108613.region027,QZA73319.1,PRJNA747871_OG379_38995,0.72,0.79,79089.0,82989.0,,
BGC0002385.0_reference,NBC_00240_3.region020,QZA73310.1,PRJNA747871_OG689_34730,0.74,0.81,70261.0,71623.0,,
BGC0002385.0_reference,NBC_00240_3.region020,QZA73312.1,PRJNA747871_OG689_34740,0.87,0.92,72846.0,74106.0,,
BGC0002385.0_reference,NBC_00240_3.region020,QZA73313.1,PRJNA747871_OG689_34745,0.77,0.84,74093.0,74879.0,,
BGC0002385.0_reference,NBC_00240_3.region020,QZA73314.1,PRJNA747871_OG689_34750,0.78,0.86,74881.0,75634.0,,
BGC0002385.0_reference,NBC_00240_3.region020,QZA73315.1,PRJNA747871_OG689_34755,0.73,0.81,75638.0,75884.0,,
BGC0002385.0_reference,NBC_00240_3.region020,QZA73316.1,PRJNA747871_OG689_34760,0.79,0.86,75864.0,77112.0,,
BGC0002385.0_reference,NBC_00240_3.region020,QZA73317.1,PRJNA747871_OG689_34765,0.73,0.84,77161.0,78127.0,,
BGC0002385.0_reference,NBC_00240_3.region020,QZA73318.1,PRJNA747871_OG689_34770,0.78,0.86,78161.0,79025.0,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34215,PRJNA747871_OG286_06430,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34220,PRJNA747871_OG286_06425,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34225,PRJNA747871_OG286_06420,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34230,PRJNA747871_OG286_06415,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34235,PRJNA747871_OG286_06410,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34240,PRJNA747871_OG286_06405,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34245,PRJNA747871_OG286_06400,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34250,PRJNA747871_OG286_06395,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34255,PRJNA747871_OG286_06390,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34260,PRJNA747871_OG286_06385,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34265,PRJNA747871_OG286_06380,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34270,PRJNA747871_OG286_06375,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34275,PRJNA747871_OG286_06370,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34280,PRJNA747871_OG286_06365,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34285,PRJNA747871_OG286_06360,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34290,PRJNA747871_OG286_06355,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34295,PRJNA747871_OG286_06350,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34300,PRJNA747871_OG286_06345,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34320,PRJNA747871_OG286_06335,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34325,PRJNA747871_OG286_06330,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34330,PRJNA747871_OG286_06325,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34335,PRJNA747871_OG286_06320,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34340,PRJNA747871_OG286_06315,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34345,PRJNA747871_OG286_06310,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34350,PRJNA747871_OG286_06305,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34355,PRJNA747871_OG286_06300,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34360,PRJNA747871_OG286_06295,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34365,PRJNA747871_OG286_06290,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34370,PRJNA747871_OG286_06285,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34375,PRJNA747871_OG286_06280,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34380,PRJNA747871_OG286_06275,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34385,PRJNA747871_OG286_06270,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34390,PRJNA747871_OG286_06265,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34395,PRJNA747871_OG286_06260,1.0,1.00,,,,
CP108229.region028,CP108289.region008,PRJNA747871_OG535_34400,PRJNA747871_OG286_06255,1.0,1.00,,,,
CP108229.region028,CP108613.region027,PRJNA747871_OG535_34330,PRJNA747871_OG379_38950,0.77,0.83,,,,
CP108229.region028,CP108613.region027,PRJNA747871_OG535_34335,PRJNA747871_OG379_38955,0.71,0.80,,,,
CP108229.region028,CP108613.region027,PRJNA747871_OG535_34340,PRJNA747871_OG379_38960,0.87,0.92,,,,
CP108229.region028,CP108613.region027,PRJNA747871_OG535_34345,PRJNA747871_OG379_38965,0.72,0.81,,,,
CP108229.region028,CP108613.region027,PRJNA747871_OG535_34350,PRJNA747871_OG379_38970,0.78,0.87,,,,
CP108229.region028,CP108613.region027,PRJNA747871_OG535_34355,PRJNA747871_OG379_38975,0.73,0.83,,,,
CP108229.region028,CP108613.region027,PRJNA747871_OG535_34360,PRJNA747871_OG379_38980,0.8,0.84,,,,
CP108229.region028,CP108613.region027,PRJNA747871_OG535_34365,PRJNA747871_OG379_38985,0.72,0.84,,,,
CP108229.region028,CP108613.region027,PRJNA747871_OG535_34370,PRJNA747871_OG379_38990,0.76,0.83,,,,
CP108229.region028,NBC_00240_3.region020,PRJNA747871_OG535_34285,PRJNA747871_OG689_34685,0.74,0.78,,,,
CP108229.region028,NBC_00240_3.region020,PRJNA747871_OG535_34290,PRJNA747871_OG689_34690,0.96,0.98,,,,
CP108229.region028,NBC_00240_3.region020,PRJNA747871_OG535_34295,PRJNA747871_OG689_34695,0.88,0.91,,,,
CP108229.region028,NBC_00240_3.region020,PRJNA747871_OG535_34300,PRJNA747871_OG689_34700,0.86,0.90,,,,
CP108229.region028,NBC_00240_3.region020,OG535_34305,OG689_34705,0.95,0.96,58350.0,58578.0,58785.0,59013.0
CP108229.region028,NBC_00240_3.region020,OG535_34310,OG689_34710,0.91,0.95,58884.0,60702.0,59322.0,61134.0
CP108229.region028,NBC_00240_3.region020,PRJNA747871_OG535_34315,PRJNA747871_OG689_34715,0.84,0.88,,,,
CP108229.region028,NBC_00240_3.region020,PRJNA747871_OG535_34320,PRJNA747871_OG689_34720,0.87,0.91,,,,
CP108229.region028,NBC_00240_3.region020,PRJNA747871_OG535_34325,PRJNA747871_OG689_34725,0.88,0.91,,,,
CP108229.region028,NBC_00240_3.region020,PRJNA747871_OG535_34330,PRJNA747871_OG689_34730,0.91,0.95,,,,
CP108229.region028,NBC_00240_3.region020,PRJNA747871_OG535_34335,PRJNA747871_OG689_34735,0.92,0.96,,,,
CP108229.region028,NBC_00240_3.region020,PRJNA747871_OG535_34340,PRJNA747871_OG689_34740,0.98,0.99,,,,
CP108229.region028,NBC_00240_3.region020,PRJNA747871_OG535_34345,PRJNA747871_OG689_34745,0.95,0.98,,,,
CP108229.region028,NBC_00240_3.region020,PRJNA747871_OG535_34350,PRJNA747871_OG689_34750,0.97,0.98,,,,
CP108229.region028,NBC_00240_3.region020,PRJNA747871_OG535_34355,PRJNA747871_OG689_34755,0.89,0.95,,,,
CP108229.region028,NBC_00240_3.region020,PRJNA747871_OG535_34360,PRJNA747871_OG689_34760,0.95,0.97,,,,
CP108229.region028,NBC_00240_3.region020,PRJNA747871_OG535_34365,PRJNA747871_OG689_34765,0.94,0.96,,,,
CP108229.region028,NBC_00240_3.region020,PRJNA747871_OG535_34370,PRJNA747871_OG689_34770,0.96,0.97,,,,
CP108229.region028,NBC_00240_3.region020,PRJNA747871_OG535_34375,PRJNA747871_OG689_34775,0.9,0.93,,,,
CP108229.region028,NBC_00240_3.region020,PRJNA747871_OG535_34380,PRJNA747871_OG689_34780,0.87,0.92,,,,
CP108289.region008,CP108613.region027,PRJNA747871_OG286_06285,PRJNA747871_OG379_38990,0.76,0.84,,,,
CP108289.region008,CP108613.region027,PRJNA747871_OG286_06290,PRJNA747871_OG379_38985,0.72,0.84,,,,
CP108289.region008,CP108613.region027,PRJNA747871_OG286_06295,PRJNA747871_OG379_38980,0.8,0.84,,,,
CP108289.region008,CP108613.region027,PRJNA747871_OG286_06300,PRJNA747871_OG379_38975,0.73,0.83,,,,
CP108289.region008,CP108613.region027,PRJNA747871_OG286_06305,PRJNA747871_OG379_38970,0.78,0.87,,,,
CP108289.region008,CP108613.region027,PRJNA747871_OG286_06310,PRJNA747871_OG379_38965,0.72,0.81,,,,
CP108289.region008,CP108613.region027,PRJNA747871_OG286_06315,PRJNA747871_OG379_38960,0.87,0.92,,,,
CP108289.region008,CP108613.region027,PRJNA747871_OG286_06320,PRJNA747871_OG379_38955,0.71,0.80,,,,
CP108289.region008,CP108613.region027,PRJNA747871_OG286_06325,PRJNA747871_OG379_38950,0.77,0.83,,,,
CP108289.region008,NBC_00240_3.region020,PRJNA747871_OG286_06275,PRJNA747871_OG689_34780,0.87,0.92,,,,
CP108289.region008,NBC_00240_3.region020,PRJNA747871_OG286_06280,PRJNA747871_OG689_34775,0.9,0.93,,,,
CP108289.region008,NBC_00240_3.region020,PRJNA747871_OG286_06285,PRJNA747871_OG689_34770,0.96,0.97,,,,
CP108289.region008,NBC_00240_3.region020,PRJNA747871_OG286_06290,PRJNA747871_OG689_34765,0.94,0.96,,,,
CP108289.region008,NBC_00240_3.region020,PRJNA747871_OG286_06295,PRJNA747871_OG689_34760,0.95,0.97,,,,
CP108289.region008,NBC_00240_3.region020,PRJNA747871_OG286_06300,PRJNA747871_OG689_34755,0.89,0.95,,,,
CP108289.region008,NBC_00240_3.region020,PRJNA747871_OG286_06305,PRJNA747871_OG689_34750,0.97,0.98,,,,
CP108289.region008,NBC_00240_3.region020,PRJNA747871_OG286_06310,PRJNA747871_OG689_34745,0.95,0.98,,,,
CP108289.region008,NBC_00240_3.region020,PRJNA747871_OG286_06315,PRJNA747871_OG689_34740,0.98,0.99,,,,
CP108289.region008,NBC_00240_3.region020,PRJNA747871_OG286_06320,PRJNA747871_OG689_34735,0.92,0.96,,,,
CP108289.region008,NBC_00240_3.region020,PRJNA747871_OG286_06325,PRJNA747871_OG689_34730,0.91,0.95,,,,
CP108289.region008,NBC_00240_3.region020,PRJNA747871_OG286_06330,PRJNA747871_OG689_34725,0.88,0.91,,,,
CP108289.region008,NBC_00240_3.region020,PRJNA747871_OG286_06335,PRJNA747871_OG689_34720,0.87,0.91,,,,
CP108289.region008,NBC_00240_3.region020,PRJNA747871_OG286_06345,PRJNA747871_OG689_34700,0.86,0.90,,,,
CP108289.region008,NBC_00240_3.region020,PRJNA747871_OG286_06350,PRJNA747871_OG689_34695,0.88,0.91,,,,
CP108289.region008,NBC_00240_3.region020,PRJNA747871_OG286_06355,PRJNA747871_OG689_34690,0.96,0.98,,,,
CP108289.region008,NBC_00240_3.region020,PRJNA747871_OG286_06360,PRJNA747871_OG689_34685,0.74,0.78,,,,
CP108613.region027,NBC_00240_3.region020,PRJNA747871_OG379_38950,PRJNA747871_OG689_34730,0.77,0.84,,,,
CP108613.region027,NBC_00240_3.region020,PRJNA747871_OG379_38960,PRJNA747871_OG689_34740,0.87,0.92,,,,
CP108613.region027,NBC_00240_3.region020,PRJNA747871_OG379_38965,PRJNA747871_OG689_34745,0.73,0.81,,,,
CP108613.region027,NBC_00240_3.region020,PRJNA747871_OG379_38970,PRJNA747871_OG689_34750,0.78,0.87,,,,
CP108613.region027,NBC_00240_3.region020,PRJNA747871_OG379_38975,PRJNA747871_OG689_34755,0.75,0.83,,,,
CP108613.region027,NBC_00240_3.region020,PRJNA747871_OG379_38980,PRJNA747871_OG689_34760,0.8,0.86,,,,
CP108613.region027,NBC_00240_3.region020,PRJNA747871_OG379_38985,PRJNA747871_OG689_34765,0.7,0.82,,,,
CP108613.region027,NBC_00240_3.region020,PRJNA747871_OG379_38990,PRJNA747871_OG689_34770,0.76,0.83,,,,
