CP108085.region009 vs CP108086.region023
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG913_12975  PRJNA747871_OHB01_35505  1.00      1.00      
PRJNA747871_OG913_12980  PRJNA747871_OHB01_35510  1.00      1.00      
PRJNA747871_OG913_12985  PRJNA747871_OHB01_35515  1.00      1.00      
PRJNA747871_OG913_12990  PRJNA747871_OHB01_35520  1.00      1.00      
PRJNA747871_OG913_12995  PRJNA747871_OHB01_35525  1.00      1.00      
PRJNA747871_OG913_13000  PRJNA747871_OHB01_35530  1.00      1.00      
PRJNA747871_OG913_13005  PRJNA747871_OHB01_35535  1.00      1.00      
PRJNA747871_OG913_13010  PRJNA747871_OHB01_35540  1.00      1.00      
PRJNA747871_OG913_13020  PRJNA747871_OHB01_35545  1.00      1.00      
PRJNA747871_OG913_13025  PRJNA747871_OHB01_35550  0.97      0.97      
PRJNA747871_OG913_13030  PRJNA747871_OHB01_35555  0.62      0.62      

CP108085.region009 vs CP108129.region021
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG913_12680  PRJNA747871_OG719_31350  1.00      1.00      
PRJNA747871_OG913_12685  PRJNA747871_OG719_31355  1.00      1.00      
PRJNA747871_OG913_12690  PRJNA747871_OG719_31360  1.00      1.00      
PRJNA747871_OG913_12695  PRJNA747871_OG719_31365  1.00      1.00      
PRJNA747871_OG913_12700  PRJNA747871_OG719_31370  1.00      1.00      
PRJNA747871_OG913_12705  PRJNA747871_OG719_31375  1.00      1.00      
PRJNA747871_OG913_12710  PRJNA747871_OG719_31380  1.00      1.00      
PRJNA747871_OG913_12715  PRJNA747871_OG719_31385  1.00      1.00      
PRJNA747871_OG913_12720  PRJNA747871_OG719_31390  1.00      1.00      
PRJNA747871_OG913_12725  PRJNA747871_OG719_31395  0.90      0.91      
PRJNA747871_OG913_12730  PRJNA747871_OG719_31400  1.00      1.00      
PRJNA747871_OG913_12735  PRJNA747871_OG719_31405  1.00      1.00      
PRJNA747871_OG913_12740  PRJNA747871_OG719_31410  1.00      1.00      
PRJNA747871_OG913_12745  PRJNA747871_OG719_31415  1.00      1.00      
PRJNA747871_OG913_12750  PRJNA747871_OG719_31420  1.00      1.00      
PRJNA747871_OG913_12755  PRJNA747871_OG719_31425  1.00      1.00      
PRJNA747871_OG913_12760  PRJNA747871_OG719_31430  1.00      1.00      
PRJNA747871_OG913_12765  PRJNA747871_OG719_31435  1.00      1.00      
PRJNA747871_OG913_12770  PRJNA747871_OG719_31440  1.00      1.00      
PRJNA747871_OG913_12775  PRJNA747871_OG719_31445  0.98      0.98      
PRJNA747871_OG913_12780  PRJNA747871_OG719_31450  0.99      0.99      
PRJNA747871_OG913_12785  PRJNA747871_OG719_31455  1.00      1.00      
PRJNA747871_OG913_12790  PRJNA747871_OG719_31460  1.00      1.00      
PRJNA747871_OG913_12795  PRJNA747871_OG719_31465  1.00      1.00      
PRJNA747871_OG913_12800  PRJNA747871_OG719_31470  1.00      1.00      
PRJNA747871_OG913_12805  PRJNA747871_OG719_31475  1.00      1.00      
PRJNA747871_OG913_12810  PRJNA747871_OG719_31480  1.00      1.00      
PRJNA747871_OG913_12815  PRJNA747871_OG719_31485  1.00      1.00      
PRJNA747871_OG913_12820  PRJNA747871_OG719_31490  1.00      1.00      
PRJNA747871_OG913_12825  PRJNA747871_OG719_31495  1.00      1.00      
PRJNA747871_OG913_12830  PRJNA747871_OG719_31500  1.00      1.00      
PRJNA747871_OG913_12835  PRJNA747871_OG719_31505  1.00      1.00      
PRJNA747871_OG913_12840  PRJNA747871_OG719_31510  1.00      1.00      
PRJNA747871_OG913_12845  PRJNA747871_OG719_31515  0.99      0.99      
PRJNA747871_OG913_12850  PRJNA747871_OG719_31520  1.00      1.00      
PRJNA747871_OG913_12855  PRJNA747871_OG719_31525  1.00      1.00      
PRJNA747871_OG913_12860  PRJNA747871_OG719_31530  1.00      1.00      
PRJNA747871_OG913_12865  PRJNA747871_OG719_31535  1.00      1.00      
PRJNA747871_OG913_12870  PRJNA747871_OG719_31540  0.99      0.99      
PRJNA747871_OG913_12875  PRJNA747871_OG719_31545  1.00      1.00      
PRJNA747871_OG913_12880  PRJNA747871_OG719_31550  1.00      1.00      
PRJNA747871_OG913_12885  PRJNA747871_OG719_31555  1.00      1.00      
PRJNA747871_OG913_12890  PRJNA747871_OG719_31560  1.00      1.00      
PRJNA747871_OG913_12895  PRJNA747871_OG719_31565  1.00      1.00      
PRJNA747871_OG913_12900  PRJNA747871_OG719_31570  1.00      1.00      
PRJNA747871_OG913_12900  PRJNA747871_OG719_31580  0.35      0.49      
PRJNA747871_OG913_12905  PRJNA747871_OG719_31575  1.00      1.00      
PRJNA747871_OG913_12905  PRJNA747871_OG719_31595  0.39      0.51      
PRJNA747871_OG913_12910  PRJNA747871_OG719_31570  0.35      0.49      
PRJNA747871_OG913_12910  PRJNA747871_OG719_31580  1.00      1.00      
PRJNA747871_OG913_12915  PRJNA747871_OG719_31585  1.00      1.00      
PRJNA747871_OG913_12920  PRJNA747871_OG719_31590  1.00      1.00      
PRJNA747871_OG913_12925  PRJNA747871_OG719_31575  0.39      0.52      
PRJNA747871_OG913_12925  PRJNA747871_OG719_31595  0.98      0.98      
PRJNA747871_OG913_12930  PRJNA747871_OG719_31600  1.00      1.00      
PRJNA747871_OG913_12935  PRJNA747871_OG719_31605  1.00      1.00      
PRJNA747871_OG913_12940  PRJNA747871_OG719_31610  1.00      1.00      
PRJNA747871_OG913_12945  PRJNA747871_OG719_31615  1.00      1.00      
PRJNA747871_OG913_12950  PRJNA747871_OG719_31620  1.00      1.00      
PRJNA747871_OG913_12955  PRJNA747871_OG719_31625  1.00      1.00      
PRJNA747871_OG913_12960  PRJNA747871_OG719_31630  1.00      1.00      
PRJNA747871_OG913_12965  PRJNA747871_OG719_31635  1.00      1.00      
PRJNA747871_OG913_12970  PRJNA747871_OG719_31640  1.00      1.00      
PRJNA747871_OG913_12975  PRJNA747871_OG719_31645  1.00      1.00      
PRJNA747871_OG913_12980  PRJNA747871_OG719_31650  1.00      1.00      
PRJNA747871_OG913_12985  PRJNA747871_OG719_31655  1.00      1.00      
PRJNA747871_OG913_12990  PRJNA747871_OG719_31660  1.00      1.00      
PRJNA747871_OG913_12995  PRJNA747871_OG719_31665  1.00      1.00      
PRJNA747871_OG913_13000  PRJNA747871_OG719_31670  1.00      1.00      
PRJNA747871_OG913_13005  PRJNA747871_OG719_31675  0.99      1.00      
PRJNA747871_OG913_13010  PRJNA747871_OG719_31680  0.98      0.98      
PRJNA747871_OG913_13020  PRJNA747871_OG719_31685  1.00      1.00      
PRJNA747871_OG913_13025  PRJNA747871_OG719_31690  0.97      0.97      
PRJNA747871_OG913_13030  PRJNA747871_OG719_31695  0.61      0.62      

CP108086.region023 vs CP108129.region021
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OHB01_35210  PRJNA747871_OG719_31350  1.00      1.00      
PRJNA747871_OHB01_35215  PRJNA747871_OG719_31355  1.00      1.00      
PRJNA747871_OHB01_35220  PRJNA747871_OG719_31360  1.00      1.00      
PRJNA747871_OHB01_35225  PRJNA747871_OG719_31365  1.00      1.00      
PRJNA747871_OHB01_35230  PRJNA747871_OG719_31370  1.00      1.00      
PRJNA747871_OHB01_35235  PRJNA747871_OG719_31375  1.00      1.00      
PRJNA747871_OHB01_35240  PRJNA747871_OG719_31380  1.00      1.00      
PRJNA747871_OHB01_35245  PRJNA747871_OG719_31385  1.00      1.00      
PRJNA747871_OHB01_35250  PRJNA747871_OG719_31390  1.00      1.00      
PRJNA747871_OHB01_35255  PRJNA747871_OG719_31395  1.00      1.00      
PRJNA747871_OHB01_35260  PRJNA747871_OG719_31400  1.00      1.00      
PRJNA747871_OHB01_35265  PRJNA747871_OG719_31405  1.00      1.00      
PRJNA747871_OHB01_35270  PRJNA747871_OG719_31410  1.00      1.00      
PRJNA747871_OHB01_35275  PRJNA747871_OG719_31415  1.00      1.00      
PRJNA747871_OHB01_35280  PRJNA747871_OG719_31420  0.99      1.00      
PRJNA747871_OHB01_35285  PRJNA747871_OG719_31425  1.00      1.00      
PRJNA747871_OHB01_35290  PRJNA747871_OG719_31430  1.00      1.00      
PRJNA747871_OHB01_35295  PRJNA747871_OG719_31435  1.00      1.00      
PRJNA747871_OHB01_35300  PRJNA747871_OG719_31440  1.00      1.00      
PRJNA747871_OHB01_35305  PRJNA747871_OG719_31445  0.98      0.98      
PRJNA747871_OHB01_35310  PRJNA747871_OG719_31450  0.99      0.99      
PRJNA747871_OHB01_35315  PRJNA747871_OG719_31455  1.00      1.00      
PRJNA747871_OHB01_35320  PRJNA747871_OG719_31460  1.00      1.00      
PRJNA747871_OHB01_35325  PRJNA747871_OG719_31465  1.00      1.00      
PRJNA747871_OHB01_35330  PRJNA747871_OG719_31470  1.00      1.00      
PRJNA747871_OHB01_35335  PRJNA747871_OG719_31475  1.00      1.00      
PRJNA747871_OHB01_35340  PRJNA747871_OG719_31480  1.00      1.00      
PRJNA747871_OHB01_35345  PRJNA747871_OG719_31485  1.00      1.00      
PRJNA747871_OHB01_35350  PRJNA747871_OG719_31490  1.00      1.00      
PRJNA747871_OHB01_35355  PRJNA747871_OG719_31495  1.00      1.00      
PRJNA747871_OHB01_35360  PRJNA747871_OG719_31500  1.00      1.00      
PRJNA747871_OHB01_35365  PRJNA747871_OG719_31505  1.00      1.00      
PRJNA747871_OHB01_35370  PRJNA747871_OG719_31510  1.00      1.00      
PRJNA747871_OHB01_35375  PRJNA747871_OG719_31515  1.00      1.00      
PRJNA747871_OHB01_35380  PRJNA747871_OG719_31520  1.00      1.00      
PRJNA747871_OHB01_35385  PRJNA747871_OG719_31525  1.00      1.00      
PRJNA747871_OHB01_35390  PRJNA747871_OG719_31530  1.00      1.00      
PRJNA747871_OHB01_35395  PRJNA747871_OG719_31535  1.00      1.00      
PRJNA747871_OHB01_35400  PRJNA747871_OG719_31540  0.99      0.99      
PRJNA747871_OHB01_35405  PRJNA747871_OG719_31545  1.00      1.00      
PRJNA747871_OHB01_35410  PRJNA747871_OG719_31550  1.00      1.00      
PRJNA747871_OHB01_35415  PRJNA747871_OG719_31555  1.00      1.00      
PRJNA747871_OHB01_35420  PRJNA747871_OG719_31560  1.00      1.00      
PRJNA747871_OHB01_35425  PRJNA747871_OG719_31565  1.00      1.00      
PRJNA747871_OHB01_35430  PRJNA747871_OG719_31570  1.00      1.00      
PRJNA747871_OHB01_35430  PRJNA747871_OG719_31580  0.35      0.50      
PRJNA747871_OHB01_35435  PRJNA747871_OG719_31575  1.00      1.00      
PRJNA747871_OHB01_35435  PRJNA747871_OG719_31595  0.39      0.51      
PRJNA747871_OHB01_35440  PRJNA747871_OG719_31570  0.35      0.49      
PRJNA747871_OHB01_35440  PRJNA747871_OG719_31580  1.00      1.00      
PRJNA747871_OHB01_35445  PRJNA747871_OG719_31585  1.00      1.00      
PRJNA747871_OHB01_35450  PRJNA747871_OG719_31590  1.00      1.00      
PRJNA747871_OHB01_35455  PRJNA747871_OG719_31575  0.39      0.51      
PRJNA747871_OHB01_35455  PRJNA747871_OG719_31595  1.00      1.00      
PRJNA747871_OHB01_35460  PRJNA747871_OG719_31600  1.00      1.00      
PRJNA747871_OHB01_35465  PRJNA747871_OG719_31605  1.00      1.00      
PRJNA747871_OHB01_35470  PRJNA747871_OG719_31610  1.00      1.00      
PRJNA747871_OHB01_35475  PRJNA747871_OG719_31615  0.99      0.99      
PRJNA747871_OHB01_35480  PRJNA747871_OG719_31620  1.00      1.00      
PRJNA747871_OHB01_35485  PRJNA747871_OG719_31625  1.00      1.00      
PRJNA747871_OHB01_35490  PRJNA747871_OG719_31630  1.00      1.00      
PRJNA747871_OHB01_35495  PRJNA747871_OG719_31635  1.00      1.00      
PRJNA747871_OHB01_35500  PRJNA747871_OG719_31640  1.00      1.00      
PRJNA747871_OHB01_35505  PRJNA747871_OG719_31645  1.00      1.00      
PRJNA747871_OHB01_35510  PRJNA747871_OG719_31650  1.00      1.00      
PRJNA747871_OHB01_35515  PRJNA747871_OG719_31655  1.00      1.00      
PRJNA747871_OHB01_35520  PRJNA747871_OG719_31660  1.00      1.00      
PRJNA747871_OHB01_35525  PRJNA747871_OG719_31665  1.00      1.00      
PRJNA747871_OHB01_35530  PRJNA747871_OG719_31670  1.00      1.00      
PRJNA747871_OHB01_35535  PRJNA747871_OG719_31675  0.99      1.00      
PRJNA747871_OHB01_35540  PRJNA747871_OG719_31680  0.98      0.98      
PRJNA747871_OHB01_35545  PRJNA747871_OG719_31685  1.00      1.00      
PRJNA747871_OHB01_35550  PRJNA747871_OG719_31690  0.97      0.97      
PRJNA747871_OHB01_35555  PRJNA747871_OG719_31695  0.97      0.99      
PRJNA747871_OHB01_35560  PRJNA747871_OG719_31700  0.98      0.98      
