seq_id,seq_id2,locus_tag,locus_tag2,identity,similarity,start,end,start2,end2
BGC0001101.0_reference,CP109590.region001,AAN85492.1,PRJNA747871_OG467_50105,1.0,1.00,24523.0,24742.0,,
BGC0001101.0_reference,CP109590.region001,AAN85493.1,PRJNA747871_OG467_50100,0.98,0.99,24777.0,28095.0,,
BGC0001101.0_reference,CP109590.region001,AAN85494.1,PRJNA747871_OG467_50095,0.99,0.99,28127.0,29120.0,,
BGC0001101.0_reference,CP109590.region001,AAN85495.1,PRJNA747871_OG467_50090,1.0,1.00,29116.0,30124.0,,
BGC0001101.0_reference,CP109590.region001,AAN85496.1,PRJNA747871_OG467_50085,0.98,0.99,30171.0,31113.0,,
BGC0001101.0_reference,CP109590.region001,AAN85497.1,PRJNA747871_OG467_50080,0.98,1.00,31139.0,32165.0,,
BGC0001101.0_reference,CP109590.region001,AAN85498.1,PRJNA747871_OG467_50075,0.98,0.98,32198.0,33500.0,,
BGC0001101.0_reference,CP109590.region001,AAN85499.1,PRJNA747871_OG467_50055,0.96,0.98,35984.0,33599.0,,
BGC0001101.0_reference,CP109590.region001,AAN85500.1,PRJNA747871_OG467_50050,0.99,1.00,37313.0,36014.0,,
BGC0001101.0_reference,CP109590.region001,AAN85501.1,PRJNA747871_OG467_50045,0.98,0.99,40721.0,37316.0,,
BGC0001101.0_reference,CP109590.region001,AAN85502.1,PRJNA747871_OG467_50040,0.87,0.91,41548.0,40717.0,,
BGC0001101.0_reference,CP109590.region001,AAN85503.1,PRJNA747871_OG467_50035,0.97,0.98,41708.0,43358.0,,
BGC0001101.0_reference,CP109590.region001,AAN85504.1,PRJNA747871_OG467_50030,0.98,1.00,43411.0,44119.0,,
BGC0001101.0_reference,CP109590.region001,AAN85505.1,PRJNA747871_OG467_50025,1.0,1.00,44115.0,44946.0,,
BGC0001101.0_reference,CP109590.region001,AAN85506.1,PRJNA747871_OG467_50020,0.97,0.98,44969.0,47732.0,,
BGC0001101.0_reference,CP109590.region001,AAN85507.1,PRJNA747871_OG467_50015,1.0,1.00,47819.0,48407.0,,
BGC0001101.0_reference,CP109590.region001,AAN85508.1,PRJNA747871_OG467_50010,1.0,1.00,48544.0,49576.0,,
BGC0001101.0_reference,CP109590.region001,AAN85509.1,PRJNA747871_OG467_50005,0.99,0.99,49598.0,51974.0,,
BGC0001101.0_reference,CP109590.region001,AAN85510.1,PRJNA747871_OG467_50000,1.0,1.00,52005.0,53349.0,,
BGC0001101.0_reference,CP109590.region001,AAN85511.1,PRJNA747871_OG467_49995,1.0,1.00,53345.0,54062.0,,
BGC0001101.0_reference,CP109590.region001,AAN85512.1,PRJNA747871_OG467_49990,0.99,0.99,54156.0,59394.0,,
BGC0001101.0_reference,CP109590.region001,AAN85513.1,PRJNA747871_OG467_49985,0.97,0.98,59419.0,60808.0,,
BGC0001101.0_reference,CP109590.region001,AAN85514.1,PRJNA747871_OG467_49980,0.99,0.99,60947.0,62147.0,,
BGC0001101.0_reference,CP109590.region001,AAN85515.1,PRJNA747871_OG467_49975,0.99,0.99,62158.0,62395.0,,
BGC0001101.0_reference,CP109590.region001,AAN85516.1,PRJNA747871_OG467_49970,1.0,1.00,62681.0,63029.0,,
BGC0001101.0_reference,CP109590.region001,AAN85517.1,PRJNA747871_OG467_49965,0.97,0.98,63115.0,64432.0,,
BGC0001101.0_reference,CP109590.region001,AAN85518.1,PRJNA747871_OG467_49960,1.0,1.00,64499.0,65423.0,,
BGC0001101.0_reference,CP109590.region001,AAN85519.1,PRJNA747871_OG467_49955,0.98,0.99,65440.0,66238.0,,
BGC0001101.0_reference,CP109590.region001,AAN85520.1,PRJNA747871_OG467_49950,0.99,0.99,66267.0,68655.0,,
BGC0001101.0_reference,CP109590.region001,AAN85521.1,PRJNA747871_OG467_49945,1.0,1.00,68724.0,69549.0,,
BGC0001101.0_reference,CP109590.region001,AAN85522.1,PRJNA747871_OG467_49940,0.98,0.98,69680.0,82994.0,,
BGC0001101.0_reference,CP109590.region001,AAN85523.1,PRJNA747871_OG467_49935,0.98,0.98,82990.0,105040.0,,
BGC0001101.0_reference,CP109590.region001,AAN85524.1,PRJNA747871_OG467_49930,0.98,0.99,105036.0,105996.0,,
BGC0001101.0_reference,CP109590.region001,AAN85525.1,PRJNA747871_OG467_49925,1.0,1.00,105992.0,106253.0,,
BGC0001101.0_reference,CP109590.region001,AAN85526.1,PRJNA747871_OG467_49920,1.0,1.00,106249.0,107500.0,,
BGC0001101.0_reference,CP109590.region001,AAN85527.1,PRJNA747871_OG467_49915,0.99,0.99,107556.0,108360.0,,
BGC0001101.0_reference,CP109590.region001,AAN85528.1,PRJNA747871_OG467_49910,1.0,1.00,108394.0,109078.0,,
BGC0001101.0_reference,CP109590.region001,AAN85529.1,PRJNA747871_OG467_49905,0.99,0.99,109121.0,109370.0,,
BGC0001101.0_reference,CP109590.region001,AAN85530.1,PRJNA747871_OG467_49900,0.99,0.99,109366.0,110917.0,,
BGC0001101.0_reference,CP109590.region001,AAN85531.1,PRJNA747871_OG467_49895,0.98,0.99,112700.0,110972.0,,
BGC0001101.0_reference,CP109590.region001,AAN85532.1,PRJNA747871_OG467_49890,0.99,1.00,113560.0,112696.0,,
BGC0001101.0_reference,CP109590.region001,AAN85533.1,PRJNA747871_OG467_49885,0.99,0.99,114522.0,113556.0,,
BGC0001101.0_reference,CP109590.region001,AAN85534.1,PRJNA747871_OG467_49880,0.99,0.99,116060.0,114518.0,,
BGC0001101.0_reference,CP109590.region001,AAN85535.1,PRJNA747871_OG467_49875,0.99,1.00,116494.0,116131.0,,
BGC0001101.0_reference,CP109590.region001,AAN85536.1,PRJNA747871_OG467_49870,0.98,0.98,118041.0,116490.0,,
BGC0001101.0_reference,CP109590.region001,AAN85537.1,PRJNA747871_OG467_49865,0.99,1.00,118780.0,118048.0,,
BGC0001101.0_reference,CP109590.region001,AAN85538.1,PRJNA747871_OG467_49860,1.0,1.00,120239.0,118814.0,,
BGC0001101.0_reference,CP109590.region001,AAN85539.1,PRJNA747871_OG467_49855,1.0,1.00,121638.0,120435.0,,
BGC0001101.0_reference,CP109590.region001,AAN85540.1,PRJNA747871_OG467_49850,0.99,0.99,121756.0,122161.0,,
BGC0001101.0_reference,CP109590.region001,AAN85541.1,PRJNA747871_OG467_49845,0.88,0.89,122832.0,122181.0,,
BGC0001101.0_reference,CP109590.region001,AAN85542.1,PRJNA747871_OG467_49840,0.91,0.91,123664.0,122845.0,,
BGC0001101.0_reference,CP109590.region001,AAN85543.1,OG467_49835,0.83,0.83,123897.0,124935.0,141701.0,140834.0
BGC0001101.0_reference,CP109590.region001,AAN85544.1,PRJNA747871_OG467_49830,0.97,0.97,125516.0,124805.0,,
BGC0001101.0_reference,CP109590.region001,AAN85545.1,PRJNA747871_OG467_49825,0.98,0.99,125636.0,127256.0,,
BGC0001101.0_reference,CP109590.region001,AAN85546.1,PRJNA747871_OG467_49820,0.98,0.98,127230.0,128199.0,,
BGC0001101.0_reference,CP109590.region001,AAN85547.1,PRJNA747871_OG467_49815,0.99,1.00,129971.0,128315.0,,
BGC0001101.0_reference,CP109590.region001,AAN85548.1,PRJNA747871_OG467_49810,1.0,1.00,131727.0,130317.0,,
BGC0001101.0_reference,CP109590.region001,AAN85549.1,PRJNA747871_OG467_49805,0.99,0.99,132616.0,131704.0,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51800,PRJNA747871_OG467_50150,0.98,0.98,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51805,PRJNA747871_OG467_50120,0.98,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51810,PRJNA747871_OG467_50115,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51815,PRJNA747871_OG467_50110,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51820,PRJNA747871_OG467_50105,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51825,PRJNA747871_OG467_50100,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51830,PRJNA747871_OG467_50095,0.98,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51835,PRJNA747871_OG467_50090,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51840,PRJNA747871_OG467_50085,0.98,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51845,PRJNA747871_OG467_50080,0.99,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51850,PRJNA747871_OG467_50075,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51875,PRJNA747871_OG467_50055,0.96,0.98,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51880,PRJNA747871_OG467_50050,0.99,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51885,PRJNA747871_OG467_50045,0.98,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51890,PRJNA747871_OG467_50040,0.95,0.98,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51895,PRJNA747871_OG467_50035,0.98,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51900,PRJNA747871_OG467_50030,0.98,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51905,PRJNA747871_OG467_50025,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51910,PRJNA747871_OG467_50020,0.97,0.98,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51915,PRJNA747871_OG467_50015,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51920,PRJNA747871_OG467_50010,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51925,PRJNA747871_OG467_50005,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51930,PRJNA747871_OG467_50000,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51935,PRJNA747871_OG467_49995,0.98,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51940,PRJNA747871_OG467_49990,0.98,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51945,PRJNA747871_OG467_49985,0.98,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51950,PRJNA747871_OG467_49980,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51955,PRJNA747871_OG467_49975,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51960,PRJNA747871_OG467_49970,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51965,PRJNA747871_OG467_49965,0.98,0.98,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51975,PRJNA747871_OG467_49960,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51980,PRJNA747871_OG467_49955,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51985,PRJNA747871_OG467_49950,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51990,PRJNA747871_OG467_49945,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_51995,PRJNA747871_OG467_49940,0.98,0.98,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52000,PRJNA747871_OG467_49935,0.98,0.98,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52010,PRJNA747871_OG467_49930,0.99,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52015,PRJNA747871_OG467_49925,0.98,0.98,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52020,PRJNA747871_OG467_49920,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52025,PRJNA747871_OG467_49915,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52030,PRJNA747871_OG467_49910,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52035,PRJNA747871_OG467_49905,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52040,PRJNA747871_OG467_49900,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52045,PRJNA747871_OG467_49895,0.98,0.98,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52050,PRJNA747871_OG467_49890,0.96,0.97,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52055,PRJNA747871_OG467_49885,0.98,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52060,PRJNA747871_OG467_49880,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52065,PRJNA747871_OG467_49875,0.99,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52070,PRJNA747871_OG467_49870,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52075,PRJNA747871_OG467_49865,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52080,PRJNA747871_OG467_49860,0.99,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52085,PRJNA747871_OG467_49855,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52090,PRJNA747871_OG467_49850,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52095,PRJNA747871_OG467_49845,0.97,0.98,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52100,PRJNA747871_OG467_49840,1.0,1.00,,,,
CP109486.region003,CP109590.region001,OG574_52105,OG467_49835,1.0,1.00,124434.0,125301.0,141701.0,140834.0
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52110,PRJNA747871_OG467_49830,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52115,PRJNA747871_OG467_49825,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52120,PRJNA747871_OG467_49820,0.86,0.86,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52125,PRJNA747871_OG467_49815,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52130,PRJNA747871_OG467_49810,0.99,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52135,PRJNA747871_OG467_49805,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52140,PRJNA747871_OG467_49800,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52145,PRJNA747871_OG467_49795,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52150,PRJNA747871_OG467_49790,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52155,PRJNA747871_OG467_49785,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52160,PRJNA747871_OG467_49780,0.99,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52170,PRJNA747871_OG467_49775,0.98,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52175,PRJNA747871_OG467_49770,0.99,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52180,PRJNA747871_OG467_49765,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52185,PRJNA747871_OG467_49760,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52190,PRJNA747871_OG467_49755,0.99,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52195,PRJNA747871_OG467_49750,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52200,PRJNA747871_OG467_49745,0.98,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52205,PRJNA747871_OG467_49740,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52210,PRJNA747871_OG467_49735,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52215,PRJNA747871_OG467_49730,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52220,PRJNA747871_OG467_49725,0.99,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52225,PRJNA747871_OG467_49720,0.98,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52230,PRJNA747871_OG467_49710,0.99,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52235,PRJNA747871_OG467_49705,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52240,PRJNA747871_OG467_49700,0.97,0.98,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52245,PRJNA747871_OG467_49695,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52250,PRJNA747871_OG467_49690,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52255,PRJNA747871_OG467_49685,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52260,PRJNA747871_OG467_49680,0.98,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52265,PRJNA747871_OG467_49675,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52270,PRJNA747871_OG467_49670,0.97,0.98,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52275,PRJNA747871_OG467_49665,0.98,0.98,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52280,PRJNA747871_OG467_49660,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52285,PRJNA747871_OG467_49655,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52290,PRJNA747871_OG467_49650,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52295,PRJNA747871_OG467_49645,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52300,PRJNA747871_OG467_49640,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52305,PRJNA747871_OG467_49635,0.99,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52310,PRJNA747871_OG467_49630,1.0,1.00,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52315,PRJNA747871_OG467_49625,0.98,0.99,,,,
CP109486.region003,CP109590.region001,PRJNA747871_OG574_52320,PRJNA747871_OG467_49620,1.0,1.00,,,,
