seq_id,seq_id2,locus_tag,locus_tag2,identity,similarity,start,end,start2,end2
BGC0001070.0_reference,CP109460.region032,CAN89641.1,PRJNA747871_OIU81_34835,0.78,0.87,68395.0,68815.0,,
BGC0001070.0_reference,CP109460.region032,CAN89642.1,PRJNA747871_OIU81_34840,0.75,0.82,68846.0,69803.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89630.1,PRJNA747871_OHB41_08255,0.78,0.82,757.0,1.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89631.1,PRJNA747871_OHB41_08250,0.9,0.93,1141.0,7123.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89632.1,PRJNA747871_OHB41_08245,0.9,0.92,7147.0,20302.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89633.1,PRJNA747871_OHB41_08240,0.92,0.94,20298.0,24951.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89634.1,PRJNA747871_OHB41_08235,0.91,0.93,24950.0,44147.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89635.1,PRJNA747871_OHB41_08230,0.92,0.94,44167.0,51028.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89636.1,PRJNA747871_OHB41_08225,0.9,0.93,51024.0,59721.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89637.1,PRJNA747871_OHB41_08220,0.95,0.96,59960.0,60809.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89638.1,PRJNA747871_OHB41_08215,0.91,0.94,60805.0,63907.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89639.1,PRJNA747871_OHB41_08210,0.93,0.96,63930.0,67167.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89640.1,PRJNA747871_OHB41_08205,0.94,0.96,67181.0,68381.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89641.1,PRJNA747871_OHB41_08200,0.94,0.97,68395.0,68815.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89642.1,PRJNA747871_OHB41_08195,0.95,0.97,68846.0,69803.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89643.1,PRJNA747871_OHB41_08190,0.92,0.95,69812.0,71150.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89644.1,PRJNA747871_OHB41_08185,0.92,0.93,71699.0,71141.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89645.1,PRJNA747871_OHB41_08180,0.91,0.94,72028.0,71695.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89650.1,PRJNA747871_OHB41_08165,0.96,0.98,74628.0,75846.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89651.1,PRJNA747871_OHB41_08160,0.94,0.96,75886.0,76669.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89652.1,PRJNA747871_OHB41_08155,0.92,0.96,76665.0,77061.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89653.1,PRJNA747871_OHB41_08150,0.94,0.96,77119.0,78487.0,,
BGC0001070.0_reference,NBC_01571_1.region008,CAN89654.1,PRJNA747871_OHB41_08140,0.96,0.97,78483.0,79329.0,,
CP108514.region033,CP109199.region008,PRJNA747871_OG332_43725,PRJNA747871_OG792_14865,0.76,0.84,,,,
CP108514.region033,CP109199.region008,PRJNA747871_OG332_43730,PRJNA747871_OG792_14870,0.75,0.82,,,,
CP108514.region033,CP109199.region008,PRJNA747871_OG332_43735,PRJNA747871_OG792_14875,0.83,0.89,,,,
CP108514.region033,CP109199.region008,PRJNA747871_OG332_43740,PRJNA747871_OG792_14880,0.74,0.83,,,,
CP108514.region033,CP109199.region008,PRJNA747871_OG332_43750,PRJNA747871_OG792_14885,0.74,0.84,,,,
CP108514.region033,CP109199.region008,PRJNA747871_OG332_43755,PRJNA747871_OG792_14890,0.83,0.89,,,,
CP108514.region033,CP109199.region008,PRJNA747871_OG332_43760,PRJNA747871_OG792_14895,0.8,0.85,,,,
CP108514.region033,CP109199.region008,PRJNA747871_OG332_43790,PRJNA747871_OG792_14930,0.76,0.85,,,,
CP108514.region033,CP109199.region008,PRJNA747871_OG332_43820,PRJNA747871_OG792_14845,0.73,0.83,,,,
CP108514.region033,CP109199.region008,PRJNA747871_OG332_43825,PRJNA747871_OG792_14850,0.71,0.79,,,,
CP108514.region033,CP109455.region036,PRJNA747871_OG332_43725,PRJNA747871_OIU91_38920,0.94,0.97,,,,
CP108514.region033,CP109455.region036,PRJNA747871_OG332_43730,PRJNA747871_OIU91_38925,0.96,0.98,,,,
CP108514.region033,CP109455.region036,PRJNA747871_OG332_43735,PRJNA747871_OIU91_38930,0.98,0.98,,,,
CP108514.region033,CP109455.region036,PRJNA747871_OG332_43740,PRJNA747871_OIU91_38935,0.94,0.97,,,,
CP108514.region033,CP109455.region036,PRJNA747871_OG332_43745,PRJNA747871_OIU91_38940,0.96,0.97,,,,
CP108514.region033,CP109455.region036,PRJNA747871_OG332_43750,PRJNA747871_OIU91_38945,0.94,0.97,,,,
CP108514.region033,CP109455.region036,PRJNA747871_OG332_43755,PRJNA747871_OIU91_38950,0.96,0.99,,,,
CP108514.region033,CP109455.region036,PRJNA747871_OG332_43760,PRJNA747871_OIU91_38955,0.96,0.98,,,,
CP108514.region033,CP109455.region036,PRJNA747871_OG332_43765,PRJNA747871_OIU91_38960,0.94,0.97,,,,
CP108514.region033,CP109455.region036,PRJNA747871_OG332_43780,PRJNA747871_OIU91_38975,0.95,0.97,,,,
CP108514.region033,CP109455.region036,PRJNA747871_OG332_43785,PRJNA747871_OIU91_38980,0.89,0.91,,,,
CP108514.region033,CP109455.region036,PRJNA747871_OG332_43800,PRJNA747871_OIU91_38990,0.74,0.77,,,,
CP108514.region033,CP109455.region036,PRJNA747871_OG332_43805,PRJNA747871_OIU91_38995,0.92,0.93,,,,
CP108514.region033,CP109455.region036,PRJNA747871_OG332_43820,PRJNA747871_OIU91_39005,0.95,0.97,,,,
CP108514.region033,CP109455.region036,PRJNA747871_OG332_43825,PRJNA747871_OIU91_39010,0.93,0.95,,,,
CP108514.region033,CP109455.region036,PRJNA747871_OG332_43830,PRJNA747871_OIU91_39015,0.92,0.94,,,,
CP108514.region033,CP109460.region032,PRJNA747871_OG332_43725,PRJNA747871_OIU81_34805,0.94,0.97,,,,
CP108514.region033,CP109460.region032,PRJNA747871_OG332_43730,PRJNA747871_OIU81_34810,0.96,0.98,,,,
CP108514.region033,CP109460.region032,PRJNA747871_OG332_43735,PRJNA747871_OIU81_34815,0.98,0.98,,,,
CP108514.region033,CP109460.region032,PRJNA747871_OG332_43740,PRJNA747871_OIU81_34820,0.94,0.97,,,,
CP108514.region033,CP109460.region032,PRJNA747871_OG332_43745,PRJNA747871_OIU81_34825,0.96,0.97,,,,
CP108514.region033,CP109460.region032,PRJNA747871_OG332_43750,PRJNA747871_OIU81_34830,0.94,0.97,,,,
CP108514.region033,CP109460.region032,PRJNA747871_OG332_43755,PRJNA747871_OIU81_34835,0.96,0.99,,,,
CP108514.region033,CP109460.region032,PRJNA747871_OG332_43760,PRJNA747871_OIU81_34840,0.96,0.98,,,,
CP108514.region033,CP109460.region032,PRJNA747871_OG332_43765,PRJNA747871_OIU81_34845,0.94,0.97,,,,
CP108514.region033,CP109460.region032,PRJNA747871_OG332_43780,PRJNA747871_OIU81_34860,0.95,0.97,,,,
CP108514.region033,CP109460.region032,PRJNA747871_OG332_43785,PRJNA747871_OIU81_34865,0.89,0.91,,,,
CP108514.region033,CP109460.region032,PRJNA747871_OG332_43800,PRJNA747871_OIU81_34875,0.74,0.77,,,,
CP108514.region033,CP109460.region032,PRJNA747871_OG332_43805,PRJNA747871_OIU81_34880,0.92,0.93,,,,
CP108514.region033,CP109460.region032,PRJNA747871_OG332_43820,PRJNA747871_OIU81_34890,0.95,0.97,,,,
CP108514.region033,CP109460.region032,PRJNA747871_OG332_43825,PRJNA747871_OIU81_34895,0.93,0.95,,,,
CP108514.region033,CP109460.region032,PRJNA747871_OG332_43830,PRJNA747871_OIU81_34900,0.92,0.94,,,,
CP108514.region033,NBC_01571_1.region008,PRJNA747871_OG332_43725,PRJNA747871_OHB41_08220,0.73,0.83,,,,
CP108514.region033,NBC_01571_1.region008,PRJNA747871_OG332_43730,PRJNA747871_OHB41_08215,0.71,0.80,,,,
CP108514.region033,NBC_01571_1.region008,PRJNA747871_OG332_43740,PRJNA747871_OHB41_08210,0.73,0.82,,,,
CP108514.region033,NBC_01571_1.region008,PRJNA747871_OG332_43755,PRJNA747871_OHB41_08200,0.78,0.88,,,,
CP108514.region033,NBC_01571_1.region008,PRJNA747871_OG332_43760,PRJNA747871_OHB41_08195,0.76,0.82,,,,
CP108514.region033,NBC_01571_1.region008,PRJNA747871_OG332_43790,PRJNA747871_OHB41_08150,0.78,0.85,,,,
CP108514.region033,NBC_01571_1.region008,PRJNA747871_OG332_43795,PRJNA747871_OHB41_08155,0.71,0.79,,,,
CP108514.region033,NBC_01571_1.region008,PRJNA747871_OG332_43820,PRJNA747871_OHB41_08240,0.7,0.80,,,,
CP108514.region033,NBC_01571_1.region008,PRJNA747871_OG332_43825,PRJNA747871_OHB41_08235,0.7,0.78,,,,
CP109199.region008,CP109455.region036,PRJNA747871_OG792_14845,PRJNA747871_OIU91_39005,0.73,0.82,,,,
CP109199.region008,CP109455.region036,PRJNA747871_OG792_14850,PRJNA747871_OIU91_39010,0.7,0.79,,,,
CP109199.region008,CP109455.region036,PRJNA747871_OG792_14865,PRJNA747871_OIU91_38920,0.76,0.84,,,,
CP109199.region008,CP109455.region036,PRJNA747871_OG792_14870,PRJNA747871_OIU91_38925,0.74,0.81,,,,
CP109199.region008,CP109455.region036,PRJNA747871_OG792_14875,PRJNA747871_OIU91_38930,0.81,0.88,,,,
CP109199.region008,CP109455.region036,PRJNA747871_OG792_14880,PRJNA747871_OIU91_38935,0.74,0.83,,,,
CP109199.region008,CP109455.region036,PRJNA747871_OG792_14885,PRJNA747871_OIU91_38945,0.72,0.82,,,,
CP109199.region008,CP109455.region036,PRJNA747871_OG792_14890,PRJNA747871_OIU91_38950,0.82,0.89,,,,
CP109199.region008,CP109455.region036,PRJNA747871_OG792_14895,PRJNA747871_OIU91_38955,0.8,0.86,,,,
CP109199.region008,CP109460.region032,PRJNA747871_OG792_14845,PRJNA747871_OIU81_34890,0.73,0.82,,,,
CP109199.region008,CP109460.region032,PRJNA747871_OG792_14850,PRJNA747871_OIU81_34895,0.7,0.79,,,,
CP109199.region008,CP109460.region032,PRJNA747871_OG792_14865,PRJNA747871_OIU81_34805,0.76,0.84,,,,
CP109199.region008,CP109460.region032,PRJNA747871_OG792_14870,PRJNA747871_OIU81_34810,0.74,0.81,,,,
CP109199.region008,CP109460.region032,PRJNA747871_OG792_14875,PRJNA747871_OIU81_34815,0.81,0.88,,,,
CP109199.region008,CP109460.region032,PRJNA747871_OG792_14880,PRJNA747871_OIU81_34820,0.74,0.83,,,,
CP109199.region008,CP109460.region032,PRJNA747871_OG792_14885,PRJNA747871_OIU81_34830,0.72,0.82,,,,
CP109199.region008,CP109460.region032,PRJNA747871_OG792_14890,PRJNA747871_OIU81_34835,0.82,0.89,,,,
CP109199.region008,CP109460.region032,PRJNA747871_OG792_14895,PRJNA747871_OIU81_34840,0.8,0.86,,,,
CP109199.region008,NBC_01571_1.region008,PRJNA747871_OG792_14835,PRJNA747871_OHB41_08250,0.76,0.83,,,,
CP109199.region008,NBC_01571_1.region008,PRJNA747871_OG792_14840,PRJNA747871_OHB41_08245,0.74,0.81,,,,
CP109199.region008,NBC_01571_1.region008,PRJNA747871_OG792_14845,PRJNA747871_OHB41_08240,0.8,0.87,,,,
CP109199.region008,NBC_01571_1.region008,PRJNA747871_OG792_14850,PRJNA747871_OHB41_08235,0.77,0.84,,,,
CP109199.region008,NBC_01571_1.region008,PRJNA747871_OG792_14855,PRJNA747871_OHB41_08230,0.73,0.82,,,,
CP109199.region008,NBC_01571_1.region008,PRJNA747871_OG792_14860,PRJNA747871_OHB41_08225,0.76,0.83,,,,
CP109199.region008,NBC_01571_1.region008,PRJNA747871_OG792_14865,PRJNA747871_OHB41_08220,0.84,0.90,,,,
CP109199.region008,NBC_01571_1.region008,PRJNA747871_OG792_14870,PRJNA747871_OHB41_08215,0.78,0.86,,,,
CP109199.region008,NBC_01571_1.region008,PRJNA747871_OG792_14880,PRJNA747871_OHB41_08210,0.81,0.87,,,,
CP109199.region008,NBC_01571_1.region008,PRJNA747871_OG792_14885,PRJNA747871_OHB41_08205,0.77,0.86,,,,
CP109199.region008,NBC_01571_1.region008,PRJNA747871_OG792_14890,PRJNA747871_OHB41_08200,0.84,0.94,,,,
CP109199.region008,NBC_01571_1.region008,PRJNA747871_OG792_14895,PRJNA747871_OHB41_08195,0.82,0.89,,,,
CP109199.region008,NBC_01571_1.region008,PRJNA747871_OG792_14900,PRJNA747871_OHB41_08190,0.74,0.83,,,,
CP109199.region008,NBC_01571_1.region008,OG792_14915,OHB41_08175,0.73,0.80,87505.0,85897.0,19070.0,20669.0
CP109199.region008,NBC_01571_1.region008,PRJNA747871_OG792_14925,PRJNA747871_OHB41_08165,0.87,0.93,,,,
CP109199.region008,NBC_01571_1.region008,PRJNA747871_OG792_14930,PRJNA747871_OHB41_08150,0.83,0.90,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38825,PRJNA747871_OIU81_34710,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38830,PRJNA747871_OIU81_34715,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38835,PRJNA747871_OIU81_34720,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38840,PRJNA747871_OIU81_34725,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38845,PRJNA747871_OIU81_34730,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38850,PRJNA747871_OIU81_34735,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38855,PRJNA747871_OIU81_34740,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38860,PRJNA747871_OIU81_34745,1.0,1.00,,,,
CP109455.region036,CP109460.region032,OIU91_38865,OIU81_34750,1.0,1.00,11561.0,11196.0,11561.0,11196.0
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38870,PRJNA747871_OIU81_34755,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38875,PRJNA747871_OIU81_34760,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38880,PRJNA747871_OIU81_34765,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38885,PRJNA747871_OIU81_34770,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38890,PRJNA747871_OIU81_34775,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38895,PRJNA747871_OIU81_34780,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38900,PRJNA747871_OIU81_34785,1.0,1.00,,,,
CP109455.region036,CP109460.region032,OIU91_38905,OIU81_34790,1.0,1.00,19925.0,20060.0,19925.0,20060.0
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38910,PRJNA747871_OIU81_34795,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38915,PRJNA747871_OIU81_34800,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38920,PRJNA747871_OIU81_34805,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38925,PRJNA747871_OIU81_34810,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38930,PRJNA747871_OIU81_34815,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38935,PRJNA747871_OIU81_34820,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38940,PRJNA747871_OIU81_34825,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38945,PRJNA747871_OIU81_34830,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38950,PRJNA747871_OIU81_34835,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38955,PRJNA747871_OIU81_34840,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38960,PRJNA747871_OIU81_34845,1.0,1.00,,,,
CP109455.region036,CP109460.region032,OIU91_38965,OIU81_34850,1.0,1.00,36726.0,36570.0,36726.0,36570.0
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38970,PRJNA747871_OIU81_34855,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38975,PRJNA747871_OIU81_34860,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38980,PRJNA747871_OIU81_34865,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38985,PRJNA747871_OIU81_34870,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38990,PRJNA747871_OIU81_34875,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_38995,PRJNA747871_OIU81_34880,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39000,PRJNA747871_OIU81_34885,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39005,PRJNA747871_OIU81_34890,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39010,PRJNA747871_OIU81_34895,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39015,PRJNA747871_OIU81_34900,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39020,PRJNA747871_OIU81_34905,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39025,PRJNA747871_OIU81_34910,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39030,PRJNA747871_OIU81_34915,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39035,PRJNA747871_OIU81_34920,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39040,PRJNA747871_OIU81_34925,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39045,PRJNA747871_OIU81_34930,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39050,PRJNA747871_OIU81_34935,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39055,PRJNA747871_OIU81_34940,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39060,PRJNA747871_OIU81_34945,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39065,PRJNA747871_OIU81_34950,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39070,PRJNA747871_OIU81_34955,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39075,PRJNA747871_OIU81_34960,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39080,PRJNA747871_OIU81_34965,1.0,1.00,,,,
CP109455.region036,CP109460.region032,OIU91_39085,OIU81_34970,1.0,1.00,113770.0,114058.0,113770.0,114058.0
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39090,PRJNA747871_OIU81_34975,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39095,PRJNA747871_OIU81_34980,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39100,PRJNA747871_OIU81_34985,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39105,PRJNA747871_OIU81_34990,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39110,PRJNA747871_OIU81_34995,1.0,1.00,,,,
CP109455.region036,CP109460.region032,PRJNA747871_OIU91_39115,PRJNA747871_OIU81_35000,1.0,1.00,,,,
CP109455.region036,NBC_01571_1.region008,PRJNA747871_OIU91_38920,PRJNA747871_OHB41_08220,0.75,0.82,,,,
CP109455.region036,NBC_01571_1.region008,PRJNA747871_OIU91_38925,PRJNA747871_OHB41_08215,0.71,0.80,,,,
CP109455.region036,NBC_01571_1.region008,PRJNA747871_OIU91_38935,PRJNA747871_OHB41_08210,0.73,0.83,,,,
CP109455.region036,NBC_01571_1.region008,PRJNA747871_OIU91_38950,PRJNA747871_OHB41_08200,0.79,0.88,,,,
CP109455.region036,NBC_01571_1.region008,PRJNA747871_OIU91_38955,PRJNA747871_OHB41_08195,0.75,0.82,,,,
CP109455.region036,NBC_01571_1.region008,PRJNA747871_OIU91_39005,PRJNA747871_OHB41_08240,0.7,0.79,,,,
CP109460.region032,NBC_01571_1.region008,PRJNA747871_OIU81_34805,PRJNA747871_OHB41_08220,0.75,0.82,,,,
CP109460.region032,NBC_01571_1.region008,PRJNA747871_OIU81_34810,PRJNA747871_OHB41_08215,0.71,0.80,,,,
CP109460.region032,NBC_01571_1.region008,PRJNA747871_OIU81_34820,PRJNA747871_OHB41_08210,0.73,0.83,,,,
CP109460.region032,NBC_01571_1.region008,PRJNA747871_OIU81_34835,PRJNA747871_OHB41_08200,0.79,0.88,,,,
CP109460.region032,NBC_01571_1.region008,PRJNA747871_OIU81_34840,PRJNA747871_OHB41_08195,0.75,0.82,,,,
CP109460.region032,NBC_01571_1.region008,PRJNA747871_OIU81_34890,PRJNA747871_OHB41_08240,0.7,0.79,,,,
