bgc_id,genome_id,region,accession,start_pos,end_pos,contig_edge,region_length,most_similar_known_cluster_id,most_similar_known_cluster_description,manual_assessment,most_similar_known_cluster_type,similarity,source,gbk_path,product,bigscape_class,gcf_0.30,gcf_0.40,gcf_0.50,Clan Number,fam_id_0.30,fam_type_0.30,fam_known_compounds_0.30,project_name
CP109400.region004,NBC_01523,1.4,CP109400,202936.0,395994.0,False,193058.0,BGC0000368,griseobactin,cycloheximide,NRP,1.0,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01523/CP109400.region004.gbk,transAT-PKS.NRPS-like.NRP-metallophore.NRPS,Others,16229.0,31394.0,31394.0,16229.0,1.0,known_family,tubercidin,cycloheximide
CP109515.region032,NBC_01419,1.32,CP109515,8404601.0,8598283.0,False,193682.0,BGC0000368,griseobactin,cycloheximide,NRP,1.0,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01419/CP109515.region032.gbk,transAT-PKS.NRPS-like.NRP-metallophore.NRPS,Others,16229.0,31394.0,31394.0,16229.0,1.0,known_family,tubercidin,cycloheximide
CP109317.region003,NBC_01598,1.3,CP109317,339902.0,429894.0,False,89992.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01598/CP109317.region003.gbk,CDPS.NRPS-like.lanthipeptide-class-iv.transAT-PKS,Others,24111.0,24583.0,24583.0,12413.0,1.0,known_family,tubercidin,cycloheximide
CP109341.region003,NBC_01582,1.3,CP109341,376587.0,448878.0,False,72291.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01582/CP109341.region003.gbk,transAT-PKS.NRPS-like.lanthipeptide-class-iv,Others,24111.0,24583.0,24583.0,12413.0,1.0,known_family,tubercidin,cycloheximide
CP109347.region002,NBC_01576,1.2,CP109347,316679.0,388837.0,False,72158.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01576/CP109347.region002.gbk,transAT-PKS.NRPS-like.lanthipeptide-class-iv,Others,24111.0,24583.0,24583.0,12413.0,1.0,known_family,tubercidin,cycloheximide
CP109387.region002,NBC_01543,1.2,CP109387,293354.0,365411.0,False,72057.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01543/CP109387.region002.gbk,transAT-PKS.NRPS-like.lanthipeptide-class-iv,Others,24111.0,24583.0,24583.0,12413.0,1.0,known_family,tubercidin,cycloheximide
CP109522.region003,NBC_01414,1.3,CP109522,339944.0,429944.0,False,90000.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01414/CP109522.region003.gbk,CDPS.NRPS-like.lanthipeptide-class-iv.transAT-PKS,Others,24111.0,27888.0,27888.0,12413.0,1.0,known_family,tubercidin,cycloheximide
NBC_00654_6.region013,NBC_00654,1.13,NBC_00654_6,4010525.0,4177314.0,False,166789.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6111111111111112,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_00654/NBC_00654_6.region013.gbk,transAT-PKS.T1PKS.NRP-metallophore.NRPS-like.T3PKS.NRPS,Others,24111.0,30170.0,30170.0,12413.0,1.0,known_family,tubercidin,cycloheximide
CP107858.region028,NBC_00501,1.28,CP107858,7965575.0,8058903.0,False,93328.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.5555555555555556,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_00501/CP107858.region028.gbk,transAT-PKS.NRPS-like.T1PKS,PKS-NRP_Hybrids,31420.0,16121.0,22905.0,10239.0,218.0,unknown_family,u_PKS-NRP_Hybrids_218,cycloheximide
CP108376.region028,NBC_01333,1.28,CP108376,8002934.0,8096247.0,False,93313.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.5555555555555556,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01333/CP108376.region028.gbk,transAT-PKS.NRPS-like.T1PKS,PKS-NRP_Hybrids,31420.0,16121.0,22905.0,10239.0,218.0,unknown_family,u_PKS-NRP_Hybrids_218,cycloheximide
CP108661.region029,NBC_01080,1.29,CP108661,7948577.0,8041928.0,False,93351.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.5555555555555556,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01080/CP108661.region029.gbk,transAT-PKS.NRPS-like.T1PKS,PKS-NRP_Hybrids,31420.0,16121.0,22905.0,10239.0,218.0,unknown_family,u_PKS-NRP_Hybrids_218,cycloheximide
CP109262.region028,NBC_01648,1.28,CP109262,7977738.0,8071155.0,False,93417.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.5555555555555556,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01648/CP109262.region028.gbk,transAT-PKS.NRPS-like.T1PKS,PKS-NRP_Hybrids,31420.0,16121.0,22905.0,10239.0,218.0,unknown_family,u_PKS-NRP_Hybrids_218,cycloheximide
CP109268.region009,NBC_01641,1.9,CP109268,829589.0,924247.0,False,94658.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.5555555555555556,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01641/CP109268.region009.gbk,T1PKS.NRPS-like.transAT-PKS,PKS-NRP_Hybrids,31420.0,16121.0,22905.0,10239.0,218.0,unknown_family,u_PKS-NRP_Hybrids_218,cycloheximide
CP109283.region028,NBC_01626,1.28,CP109283,7999977.0,8093430.0,False,93453.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.5555555555555556,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01626/CP109283.region028.gbk,transAT-PKS.NRPS-like.T1PKS,PKS-NRP_Hybrids,31420.0,16121.0,22905.0,10239.0,218.0,unknown_family,u_PKS-NRP_Hybrids_218,cycloheximide
CP109287.region029,NBC_01625,1.29,CP109287,8154920.0,8248242.0,False,93322.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.5555555555555556,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01625/CP109287.region029.gbk,transAT-PKS.NRPS-like.T1PKS,PKS-NRP_Hybrids,31420.0,16121.0,22905.0,10239.0,218.0,unknown_family,u_PKS-NRP_Hybrids_218,cycloheximide
CP109403.region007,NBC_01522,1.7,CP109403,769289.0,863901.0,False,94612.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.5555555555555556,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01522/CP109403.region007.gbk,T1PKS.NRPS-like.transAT-PKS,PKS-NRP_Hybrids,31420.0,16121.0,22905.0,10239.0,218.0,unknown_family,u_PKS-NRP_Hybrids_218,cycloheximide
CP109413.region008,NBC_01516,1.8,CP109413,825993.0,920757.0,False,94764.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.5555555555555556,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01516/CP109413.region008.gbk,T1PKS.NRPS-like.transAT-PKS,PKS-NRP_Hybrids,31420.0,16121.0,22905.0,10239.0,218.0,unknown_family,u_PKS-NRP_Hybrids_218,cycloheximide
CP109511.region028,NBC_01421,1.28,CP109511,8116438.0,8209826.0,False,93388.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.5555555555555556,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01421/CP109511.region028.gbk,transAT-PKS.NRPS-like.T1PKS,PKS-NRP_Hybrids,31420.0,16121.0,22905.0,10239.0,218.0,unknown_family,u_PKS-NRP_Hybrids_218,cycloheximide
CP109517.region028,NBC_01418,1.28,CP109517,7939538.0,8032872.0,False,93334.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.5555555555555556,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01418/CP109517.region028.gbk,transAT-PKS.NRPS-like.T1PKS,PKS-NRP_Hybrids,31420.0,16121.0,22905.0,10239.0,218.0,unknown_family,u_PKS-NRP_Hybrids_218,cycloheximide
CP109518.region028,NBC_01417,1.28,CP109518,7933448.0,8026794.0,False,93346.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.5555555555555556,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01417/CP109518.region028.gbk,transAT-PKS.NRPS-like.T1PKS,PKS-NRP_Hybrids,31420.0,16121.0,22905.0,10239.0,218.0,unknown_family,u_PKS-NRP_Hybrids_218,cycloheximide
NBC_01464_1.region029,NBC_01464,1.29,NBC_01464_1,8091691.0,8185000.0,False,93309.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.5555555555555556,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01464/NBC_01464_1.region029.gbk,transAT-PKS.NRPS-like.T1PKS,PKS-NRP_Hybrids,31420.0,16121.0,22905.0,10239.0,218.0,unknown_family,u_PKS-NRP_Hybrids_218,cycloheximide
NBC_01623_2.region006,NBC_01623,2.6,NBC_01623_2,756122.0,850737.0,False,94615.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.5555555555555556,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01623/NBC_01623_2.region006.gbk,T1PKS.NRPS-like.transAT-PKS,PKS-NRP_Hybrids,31420.0,16121.0,22905.0,10239.0,218.0,unknown_family,u_PKS-NRP_Hybrids_218,cycloheximide
NBC_01634_2.region029,NBC_01634,1.29,NBC_01634_2,7962503.0,8055812.0,False,93309.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.5555555555555556,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01634/NBC_01634_2.region029.gbk,transAT-PKS.NRPS-like.T1PKS,PKS-NRP_Hybrids,31420.0,16121.0,22905.0,10239.0,218.0,unknown_family,u_PKS-NRP_Hybrids_218,cycloheximide
NBC_01645_3.region008,NBC_01645,1.8,NBC_01645_3,1740889.0,1834409.0,False,93520.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6111111111111112,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01645/NBC_01645_3.region008.gbk,transAT-PKS.NRPS-like.T1PKS,PKS-NRP_Hybrids,31420.0,16121.0,22905.0,10239.0,218.0,unknown_family,u_PKS-NRP_Hybrids_218,cycloheximide
CP108082.region022,NBC_00257,1.22,CP108082,8573770.0,8643348.0,False,69578.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_00257/CP108082.region022.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP108261.region004,NBC_00053,1.4,CP108261,989587.0,1059379.0,False,69792.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_00053/CP108261.region004.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP108491.region023,NBC_01243,1.23,CP108491,7975235.0,8045093.0,False,69858.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01243/CP108491.region023.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP108703.region021,NBC_01005,1.21,CP108703,8273086.0,8371086.0,False,98000.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01005/CP108703.region021.gbk,transAT-PKS.NRPS-like.T1PKS,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP108731.region004,NBC_00987,1.4,CP108731,997362.0,1067145.0,False,69783.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_00987/CP108731.region004.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP108873.region005,NBC_00826,1.5,CP108873,961177.0,1031279.0,False,70102.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_00826/CP108873.region005.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP108876.region023,NBC_00825,1.23,CP108876,8651155.0,8721257.0,False,70102.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_00825/CP108876.region023.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP108878.region023,NBC_00822,1.23,CP108878,8652963.0,8723065.0,False,70102.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_00822/CP108878.region023.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP109115.region004,NBC_01768,1.4,CP109115,1083540.0,1153432.0,False,69892.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01768/CP109115.region004.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP109157.region004,NBC_01732,1.4,CP109157,968420.0,1038233.0,False,69813.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01732/CP109157.region004.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP109258.region021,NBC_01650,1.21,CP109258,8270661.0,8368662.0,False,98001.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01650/CP109258.region021.gbk,transAT-PKS.NRPS-like.T1PKS,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP109354.region024,NBC_01563,1.24,CP109354,8322727.0,8392590.0,False,69863.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01563/CP109354.region024.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP109370.region024,NBC_01553,1.24,CP109370,8644083.0,8713959.0,False,69876.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01553/CP109370.region024.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP109492.region021,NBC_01435,1.21,CP109492,7556445.0,7626585.0,False,70140.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01435/CP109492.region021.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP109556.region028,NBC_01387,1.28,CP109556,7826850.0,7923776.0,False,96926.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6111111111111112,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01387/CP109556.region028.gbk,transAT-PKS.NRPS-like.NRPS,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP109575.region005,NBC_01369,1.5,CP109575,1143347.0,1213026.0,False,69679.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01369/CP109575.region005.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP109586.region021,NBC_01362,1.21,CP109586,8394186.0,8463807.0,False,69621.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01362/CP109586.region021.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
NBC_00051_4.region022,NBC_00051,1.22,NBC_00051_4,7979527.0,8049319.0,False,69792.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_00051/NBC_00051_4.region022.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
NBC_00052_1.region004,NBC_00052,1.4,NBC_00052_1,989573.0,1059365.0,False,69792.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_00052/NBC_00052_1.region004.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
NBC_00062_1.region022,NBC_00062,1.22,NBC_00062_1,8573815.0,8643393.0,False,69578.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_00062/NBC_00062_1.region022.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
NBC_00264_5.region003,NBC_00264,1.3,NBC_00264_5,765462.0,835344.0,False,69882.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_00264/NBC_00264_5.region003.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
NBC_00305_3.region003,NBC_00305,1.3,NBC_00305_3,736297.0,806179.0,False,69882.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_00305/NBC_00305_3.region003.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
NBC_00439_4.region004,NBC_00439,1.4,NBC_00439_4,1048217.0,1118102.0,False,69885.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.7222222222222222,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_00439/NBC_00439_4.region004.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
NBC_00892_3.region019,NBC_00892,1.19,NBC_00892_3,7493484.0,7563113.0,False,69629.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_00892/NBC_00892_3.region019.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
NBC_00893_5.region023,NBC_00893,1.23,NBC_00893_5,7211924.0,7278968.0,False,67044.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6111111111111112,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_00893/NBC_00893_5.region023.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
NBC_00906_4.region019,NBC_00906,1.19,NBC_00906_4,7493424.0,7563060.0,False,69636.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_00906/NBC_00906_4.region019.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
NBC_01767_2.region024,NBC_01767,1.24,NBC_01767_2,8265260.0,8335116.0,False,69856.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01767/NBC_01767_2.region024.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
